title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
"The Silent Miaow: a manual for kittens, strays and homeless cats",Paul Gallico,cats,First published in 1964,/works/OL4134102W?edition=ia%3Asilentmiaowmanua0000gall_l1q6,/authors/OL776899A/Paul_Gallico,//covers.openlibrary.org/b/olid/OL7691278M-M.jpg,"Publish Date October 13, 1985|Publisher  Three Rivers Press|Language English|Pages 160",This edition doesn't have a description yet. Can you add one?,7 Want to read|0 Currently reading|1 Have read
Caring for your cat,Paddy Cutts,cats,First published in 1993,/works/OL1991212W?edition=ia%3Acaringforyourcat0000cutt,/authors/OL239669A/Paddy_Cutts,//covers.openlibrary.org/b/olid/OL8186172M-M.jpg,Publish Date March 1994|Publisher  Smithmark Publishers|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How to live with a cat,Margaret Cooper Gay,cats,First published in 1946,/works/OL139504W,/authors/OL2158208A/Margaret_Cooper_Gay,/images/icons/avatar_book-sm.png,Publish Date 1969|Publisher  Simon and Schuster|Language English|Pages 272,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The fireside sphinx,Agnes Repplier,cats,First published in 1901,/works/OL1798077W?edition=ia%3Afiresidesphinx00reppiala,/authors/OL215856A/Agnes_Repplier,//covers.openlibrary.org/b/olid/OL7042675M-M.jpg,"Publish Date 1901|Publisher  Houghton, Mifflin and co.",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Perfect Little Cats,Lesley Anne Ivory,cats,First published in 1992,/works/OL2770323W?edition=ia%3Alesleyanneivorys0000ivor_w7z5,/authors/OL407663A/Lesley_Anne_Ivory,//covers.openlibrary.org/b/olid/OL9729628M-M.jpg,"Publish Date October 15, 1992|Publisher  Pavilion Books|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"The ultimate encyclopedia of cats, cat breeds & cat care",Alan Edwards,cats,First published in 2008,/works/OL19943744W?edition=ia%3Aultimateencyclop0000edwa_b1i3,/authors/OL2075293A/Alan_Edwards,//covers.openlibrary.org/b/olid/OL38630481M-M.jpg,Publish Date 2009|Publisher  Hermes House|Language English|Pages 256,This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
Cats,Grace Pond,cats,First published in 1962,/works/OL5230878W?edition=ia%3Acats0000pond_y3l9,/authors/OL1173261A/Grace_Pond,//covers.openlibrary.org/b/olid/OL22834306M-M.jpg,"Publish Date 1996|Publisher  Claremont,              Godfrey Cave Associates Ltd,              Godfrey Cave Group|Language English|Pages 191",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Tabby,Aliki,cats,First published in 1995,/works/OL94814W?edition=ia%3Atabbystoryinpict00alik,/authors/OL32218A/Aliki,//covers.openlibrary.org/b/olid/OL1094091M-M.jpg,Publish Date 1995|Publisher  HarperCollins|Language English,"Pictures tell the story of a kitten's first year in her new home, with a warm bed, good food, and a little girl to play with and love.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
Little cats,John Bonnett Wexo,cats,First published in 1991,/works/OL2973724W?edition=ia%3Alittlecatszooboo00wild,/authors/OL454784A/John_Bonnett_Wexo,//covers.openlibrary.org/b/olid/OL8415885M-M.jpg,"Publish Date March 1998|Publisher  Wildlife Education, Ltd.|Language English|Pages 18","Describes some of the smaller members of the cat family, including the cheetah, puma, and fishing cat.   Read more Read less",1 Want to read|0 Currently reading|1 Have read
Veterinary Dentistry for the Small Animal Technician,M. Lynne Kesel,cats,First published in 2000,/works/OL8499334W,/authors/OL2841154A/M._Lynne_Kesel,//covers.openlibrary.org/b/olid/OL8026960M-M.jpg,"Publish Date May 15, 2000|Publisher  Iowa State Press|Language English|Pages 267",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dr. Cat: Level 2,Harriet Ziefert,cats,First published in 1989,/works/OL88410W?edition=ia%3Adrcat0000zief,/authors/OL20106A/Harriet_Ziefert,//covers.openlibrary.org/b/olid/OL2069545M-M.jpg,Publish Date 1989|Publisher  Viking Kestrel|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Frida the Wondercat (Reading Rainbow Book),Betsy Everitt,cats,First published in 1990,/works/OL3360441W?edition=ia%3Afridawondercat0000ever_b9t3,/authors/OL546117A/Betsy_Everitt,//covers.openlibrary.org/b/olid/OL2052267M-M.jpg,Publish Date 1990|Publisher  Harcourt Brace Jovanovich|Language English|Pages 64,"Louise and her cat, Frida, find  on their doorstep a magical piano which a special girlfriend named Simon and Aunt Bonnie to escape from the truth. Everitt's first illustrated book was painted on gouache on paper of the book.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
One little kitten,Tana Hoban,cats,First published in 1979,/works/OL1979832W?edition=ia%3Aonelittlekitten0000hoba,/authors/OL238088A/Tana_Hoban,//covers.openlibrary.org/b/olid/OL4738698M-M.jpg,Publish Date 1979|Publisher  Greenwillow Books|Language English|Pages 24,Brief rhyming text and photographs follow a kitten as it explores its surroundings.   Read more Read less,2 Want to read|0 Currently reading|0 Have read
Atlas of ear diseases of the dog and cat,Sue Paterson,cats,First published in 2012,/works/OL16617621W?edition=ia%3Aatlasofeardiseas0000pate,/authors/OL232655A/Sue_Paterson,//covers.openlibrary.org/b/olid/OL25299012M-M.jpg,Publish Date 2013|Publisher  Wiley-Blackwell|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ginger finds a home,Charlotte Voake,cats,First published in 2003,/works/OL2725746W?edition=ia%3Agingerfindshome00voak,/authors/OL399101A/Charlotte_Voake,//covers.openlibrary.org/b/olid/OL3570377M-M.jpg,Publish Date 2003|Publisher  Candlewick Press|Language English,"A little girl feeds Ginger, a thin little cat who has been living in a patch of weeds, and takes him home to live with her.   Read more Read less",3 Want to read|0 Currently reading|1 Have read
Meow: Cat Stories from Around the World,Jane Yolen,cats,First published in 2005,/works/OL97375W?edition=ia%3Ameowcatstoriesfr00yole,/authors/OL18722A/Jane_Yolen,//covers.openlibrary.org/b/olid/OL3553733M-M.jpg,Publish Date 2005|Publisher  HarperCollinsPublishers|Language English|Pages 40,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|1 Have read
Animal Classification,Eve Hartman,cats,First published in 2014,/works/OL20858329W?edition=ia%3Aanimalclassifica0000hart,/authors/OL5155349A/Eve_Hartman,//covers.openlibrary.org/b/olid/OL28241883M-M.jpg,Publish Date 2014|Publisher  Raintree|Language English|Pages 32,"What are vertebrates? Which primate can fit in the palm of your hand? What do a cat and a fish have in common? In this book, readers are introduced to Fluffy the cat. Learning about Fluffy's family tree helps them to discover how different animals are grouped and classified. Each book in this series provides superb coverage of a science topic with an interesting twist. An exciting, real-life application makes the topic fun, accessible, and shows readers why science matters.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Seven stories about a cat named Sneakers: seven stories about a cat,Margaret Wise Brown,cats,First published in 1955,/works/OL151868W?edition=ia%3Asevenstoriesabou00brow,/authors/OL22122A/Margaret_Wise_Brown,//covers.openlibrary.org/b/olid/OL6174202M-M.jpg,Publish Date 1955|Publisher  W.R. Scott|Language English|Pages 144,Relates the adventures of a highly curious cat named Sneakers.   Read more Read less,2 Want to read|0 Currently reading|0 Have read
Winnie the Witch,Val'rie Thomas,cats,First published in 2006,/works/OL20900993W?edition=ia%3Awinniewitch0000thom_k0a8,/authors/OL7297905A/Val'rie_Thomas,//covers.openlibrary.org/b/olid/OL28478981M-M.jpg,Publish Date 2012|Publisher  Oxford University Press|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Taking my dog to the vet,Susan Kuklin,cats,First published in 1988,/works/OL15840310W?edition=ia%3Atakingmydogtovet00kukl,/authors/OL217569A/Susan_Kuklin,//covers.openlibrary.org/b/olid/OL24750040M-M.jpg,Publish Date 1988|Publisher  Bradbury Press|Language English|Pages 32,"A child takes the family dog to the veterinarian, watches the medical examination, and hears about various health problems the dog might encounter in the future.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Not quite a geisha,Marian Babson,cats,First published in 2003,/works/OL18655W?edition=ia%3Acatwhowasntdog0000babs,/authors/OL24283A/Marian_Babson,//covers.openlibrary.org/b/olid/OL3686202M-M.jpg,"Publish Date 2003|Publisher  Thorndike Press,              Chivers|Language English|Pages 319",This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|1 Have read
Winnie the witch,Korky Paul,cats,First published in 1987,/works/OL23346W?edition=ia%3Awinniewitch00thom,/authors/OL25798A/Korky_Paul,//covers.openlibrary.org/b/olid/OL2375381M-M.jpg,Publish Date 1987|Publisher  Kane/Miller Book Publishers|Language English|Pages 26,"Because Winnie the Witch lives in a house where everything is black, she can not see her black cat--until she comes up with a brilliant, and colorful, idea.   Read more Read less",19 Want to read|1 Currently reading|6 Have read
"Flicka, Ricka, Dicka and the Three Kittens",Lindman,cats,First published in 2013,/works/OL26476756W,/authors/OL3416678A/Lindman,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Whitman & Company, Albert|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
A trail of ashes,Marian Babson,cats,First published in 1984,/works/OL18664W?edition=ia%3Atrailofashes0000babs_v6g8,/authors/OL24283A/Marian_Babson,//covers.openlibrary.org/b/olid/OL17384208M-M.jpg,Publish Date 1984|Publisher  Collins|Language English|Pages 179,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
All Fall Down,Brian Wildsmith,cats,First published in 1983,/works/OL1703823W?edition=ia%3Aallfalldown0000wild,/authors/OL194188A/Brian_Wildsmith,//covers.openlibrary.org/b/olid/OL774761M-M.jpg,Publish Date 1997|Publisher  Oxford University Press|Language English,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Feline Philosophy,John Gray,cats,First published in 2020,/works/OL21681197W,/authors/OL2623606A/John_Gray,//covers.openlibrary.org/b/olid/OL32164779M-M.jpg,"Publish Date Oct 26, 2021|Publisher  Picador|Pages 128",This edition doesn't have a description yet. Can you add one?,10 Want to read|0 Currently reading|1 Have read
The cat who saw stars,Lilian Jackson Braun,cats,First published in 1998,/works/OL458046W?edition=ia%3Acatwhosawstars00braurich,/authors/OL26787A/Lilian_Jackson_Braun,//covers.openlibrary.org/b/olid/OL364061M-M.jpg,Publish Date 1999|Publisher  G.P. Putnam's Sons|Language English|Pages 227,This edition doesn't have a description yet. Can you add one?,7 Want to read|0 Currently reading|8 Have read
The Black Cat,Allan Ahlberg,cats,First published in 1990,/works/OL1971627W?edition=ia%3Ablackcat0000ahlb_s8p7,/authors/OL236925A/Allan_Ahlberg,//covers.openlibrary.org/b/olid/OL1851339M-M.jpg,Publish Date 1990|Publisher  Greenwillow Books|Language English|Pages 24,A little black cat watches the antics of three skeletons sledding in the snow.   Read more Read less,4 Want to read|0 Currently reading|2 Have read
Cat's Eyewitness,Rita Mae Brown,cats,First published in 2005,/works/OL29514W?edition=ia%3Acatseyewitnessmr00rita_0,/authors/OL26602A/Rita_Mae_Brown,//covers.openlibrary.org/b/olid/OL3301098M-M.jpg,Publish Date 2005|Publisher  Thorndike Press|Language English|Pages 464,"It's no secret that cats are a mystery writer's best friend. Just ask the bestselling team of Rita Mae Brown and her furry partner, Sneaky Pie Brown, back on the prowl with another unforgettable whodunit. This time a controversial miracle in Virginia's Blue Ridge Mountains sparks religious fervor--and a suspicious death. Now the indefatigable felines Mrs. Murphy and Pewter, along with the dogged corgi Tee Tucker, must trust their animal instincts to sniff out the worst of human nature....With the holidays approaching, Mary Minor ""Harry"" Haristeen and her best friend, Susan Tucker, take a much-needed time-out at the mountain monastery of Mount Carmel. There, under the benevolent gaze of the statue of the Virgin Mary, their worldly worries are soon overshadowed. For in front of their very eyes the statue begins to cry tears of blood. Legend has it that Mary's crimson tears are harbingers of crises. And though skeptical, the ever-practical Harry can already see one on the horizon. If leaked, news of the so-called miracle could turn the monastery and the town of Crozet into a circus. What Harry doesn't foresee is murder....When Susan's great-uncle Thomas, a resident monk, is found frozen to death at the base of the statue, foul play is ruled out--at first. But at Harry's urging, the body is exhumed for an autopsy. There's just one problem: the coffin is empty. That's when Mrs. Murphy, Pewter, and Tucker get involved. Then there's the shocking revelation of a mystery that has perplexed the citizens of Crozet for ages.With Christmas around the corner and the monastery overrun by the faithful, all Harry's meddling menagerie can do is stay on her trail as she jumps knee-deep into an unofficial investigation--one that becomes more dangerous when another Crozet citizen meets an untimely demise. In this case it will be a miracle if Harry stays alive....From the Hardcover edition.   Read more Read less",1 Want to read|0 Currently reading|1 Have read
Handbook of Cats,Roger A. Caras,cats,First published in 1985,/works/OL278965W,/authors/OL389316A/Roger_A._Caras,//covers.openlibrary.org/b/olid/OL9245768M-M.jpg,Publish Date 1985|Publisher  Harper & Row|Language English|Pages 191,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How to get your cat to do what you want,Warren Eckstein,cats,First published in 1990,/works/OL2756112W?edition=ia%3Ahowtogetyourcatt00ecks,/authors/OL404581A/Warren_Eckstein,//covers.openlibrary.org/b/olid/OL2206260M-M.jpg,Publish Date 1990|Publisher  Villard Books|Language English|Pages 263,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Darkness Within,Erin Hunter,cats,First published in 2020,/works/OL20288788W,/authors/OL1389873A/Erin_Hunter,//covers.openlibrary.org/b/olid/OL27989046M-M.jpg,"Publish Date Nov 10, 2020|Publisher  HarperCollins|Pages 352","Is the warrior code worth a warrior's life?  Exiled after a battle that left all five Clans devastated, ThunderClan's loyal deputy, Squirrelflight, must bring to light an earth-shattering truth: the identity of the cat ruling ThunderClan while wearing Bramblestar's face. With tensions among the Clans at a breaking point, another battle looms, and even Squirrelflight may not be able to ensure Bramblestar has a body to return to. If he returns at all...   Books in this arc    Lost Stars   The Silent Thaw   Veil of Shadows        Darkness Within   The Place with No Stars   A Light in the Mist    Arcs in this series    The Prophecies Begin   The New Prophecy   The Power of Three   Omen of the Stars   Dawn of the Clans   A Vision of Shadows        The Broken Code   A Starless Clan  S. Super Editions    Read more Read less",44 Want to read|3 Currently reading|2 Have read
Small Animal Internal Medicine,Richard W. Nelson,cats,First published in 2003,/works/OL20994558W?edition=ia%3Asmallanimalinter0000unse_y5n3,/authors/OL2797156A/Richard_W._Nelson,//covers.openlibrary.org/b/olid/OL18237705M-M.jpg,Publish Date 2003|Publisher  Mosby|Language English|Pages 1362,This edition doesn't have a description yet. Can you add one?,4 Want to read|0 Currently reading|0 Have read
The kittens' ABC,Clare Turlay Newberry,cats,First published in 1946,/works/OL2030290W,/authors/OL245390A/Clare_Turlay_Newberry,/images/icons/avatar_book-sm.png,Publish Date 1996|Publisher  Harper & Row|Language English,An alphabet book celebrating the special appeal of kittens and cats.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Mama Cat has Three Kittens [big book],Denise Fleming,cats,First published in 1998,/works/OL16631355W?edition=ia%3Aisbn_9780805057454,/authors/OL32759A/Denise_Fleming,//covers.openlibrary.org/b/olid/OL352742M-M.jpg,Publish Date 1998|Publisher  Henry Holt|Language English,"While two kittens copy everything their mother does, their brother naps.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
The way mothers are,Miriam Schlein,cats,First published in 1963,/works/OL2655070W?edition=ia%3Awaymothersare00schl,/authors/OL387142A/Miriam_Schlein,//covers.openlibrary.org/b/olid/OL1718721M-M.jpg,Publish Date 1993|Publisher  A. Whitman|Language English,"A little cat tries to figure out why his mother loves him even when he is naughty, and if she loves him at other times because he is good.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
The Islands of Chaldea,Diana Wynne Jones,cats,First published in 2014,/works/OL18820810W?edition=ia%3Aislandsofchaldea0000jone,/authors/OL31384A/Diana_Wynne_Jones,//covers.openlibrary.org/b/olid/OL27157224M-M.jpg,Publish Date 2014|Language English|Pages 356,"Aileen's family of magic makers includes Aunt Beck, the most powerful magician on Skarr, but her own magic does not show itself until a mission for the King and a magical cat help her find strength and confidence.  Aileen's magic has yet to be revealed when she is sent on a mission for the King and help from a powerful cat makes her stronger and more confident as her magic blooms. The plot contains mild profanity and violence. Completed by Ursula Jones.   Read more Read less",5 Want to read|1 Currently reading|2 Have read
Five Creatures,Emily Jenkins,cats,First published in 2001,/works/OL2750789W?edition=ia%3Aisbn_9780374323417,/authors/OL403628A/Emily_Jenkins,//covers.openlibrary.org/b/olid/OL6781352M-M.jpg,Publish Date 2001|Publisher  Frances Foster Books|Language English,"In words and pictures, a girl describes the three humans and two cats that live in her house, and details some of the traits that they share.   Read more Read less",2 Want to read|0 Currently reading|2 Have read
Supercat vs the Party Pooper,Jeanne Willis,cats,First published in 2014,/works/OL17526100W?edition=ia%3Asupercatvspartyp0000will,/authors/OL33313A/Jeanne_Willis,//covers.openlibrary.org/b/olid/OL26115304M-M.jpg,Publish Date 2014|Publisher  HarperCollins Publishers,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Ava and Taco Cat,Carol Weston,cats,First published in 2015,/works/OL19721042W?edition=ia%3Aavatacocat0000west,/authors/OL32695A/Carol_Weston,//covers.openlibrary.org/b/olid/OL26934167M-M.jpg,Publish Date 2015|Language English|Pages 233,"Fifth-grader Ava writes in her diary about her family, losing her best friend to a new girl, and adopting an injured, skittish, and very special cat.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
Miaow Miaow Bow Wow,Francesca Simon,cats,First published in 2000,/works/OL459751W?edition=ia%3Amiaowmiaowbowwow0000simo_c2i3,/authors/OL26887A/Francesca_Simon,//covers.openlibrary.org/b/olid/OL32125320M-M.jpg,Publish Date 2000|Publisher  Orion Children's|Language English|Pages 77,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
"Necropsy Guide for Dogs, Cats, and Small Mammals",Sean P. McDonough,cats,First published in 2016,/works/OL21598951W,/authors/OL8261279A/Sean_P._McDonough,//covers.openlibrary.org/b/olid/OL34537746M-M.jpg,"Publish Date 2017|Publisher  Wiley & Sons, Limited, John|Language English|Pages 224",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cat high,Terry deRoy Gruber,cats,First published in 1984,/works/OL5614964W,/authors/OL1353393A/Terry_deRoy_Gruber,//covers.openlibrary.org/b/olid/OL3193821M-M.jpg,"Publish Date 1984|Publisher  Congdon & Weed,              Distributed by St. Martin's Press,              Brand: Distributed by St. Martin's Press|Language English|Pages 127",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Julian,Dayal Kaur Khalsa,cats,First published in 1989,/works/OL4281326W,/authors/OL830300A/Dayal_Kaur_Khalsa,//covers.openlibrary.org/b/olid/OL9410387M-M.jpg,"Publish Date 1989|Publisher  C.N. Potter,              Distributed by Crown|Language English|Pages 30","Julian, a high spirited farm dog, makes life very uncomfortable for the house cat, Victoria, until he helps save her lost kitten.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The cat who covered the world,Christopher S. Wren,cats,First published in 2000,/works/OL15842005W?edition=ia%3Acatwhocoveredw00wren,/authors/OL448395A/Christopher_S._Wren,//covers.openlibrary.org/b/olid/OL6792411M-M.jpg,Publish Date 2000|Publisher  Simon & Schuster|Language English|Pages 204,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Novels,Lilian Jackson Braun,cats,First published in 1993,/works/OL458044W?edition=ia%3Abraunthreecomple00lili,/authors/OL26787A/Lilian_Jackson_Braun,//covers.openlibrary.org/b/olid/OL999177M-M.jpg,Publish Date 1997|Publisher  Putnam|Language English|Pages 593,"In The Cat Who Talked to Ghosts, Qwill must investigate the death of his ex-housekeeper. When Mrs. Cobb heard unearthly noises in her antique-filled farmhouse, she instantly called Qwill for help. Unfortunately, by the time he arrived, it was too late. Now it looks as if Mrs. Cobb was frightened to death - but by whom? In The Cat Who Knew a Cardinal, the much-disliked director of the Pickax Theatre Club's Shakespeare production, Hilary VanBrook, is found dead after the closing-night cast party...and with the help of Koko and Yum Yum, Qwill must cast a suspicious eye on all the players - especially the ones pussyfooting around behind the scenes. In The Cat Who Lived High, the Casablanca apartment building is in danger of being demolished - but not if Qwilleran can help it. He's determined to restore the building to its original grandeur. So he moves in, with Koko and Yum Yum, and discovers that the Casablanca is steeped in history - and mystery: in Qwill's very apartment, a glamorous art dealer met an untimely fate. The veteran journalist and his crime-solving cats are about to reach new heights in detection as the evidence builds up...and the Casablanca threatens to crumble down around them!   Read more Read less",5 Want to read|1 Currently reading|4 Have read
Skippyjon Jones in mummy trouble,Judith Byron Schachner,cats,First published in 2006,/works/OL1839029W?edition=ia%3Askippyjonjonesin00scha_0,/authors/OL220273A/Judith_Byron_Schachner,//covers.openlibrary.org/b/olid/OL17249969M-M.jpg,Publish Date 2006|Publisher  Dutton Children's Books|Language English,"Skippyjon Jones, a Siamese kitten who thinks he's a Chihuahua, dreams of traveling to ancient Egypt with his gang of Chihuahua amigos   Read more Read less",5 Want to read|1 Currently reading|1 Have read
"Whiskers, my cat",Letta Schatz,cats,First published in 1951,/works/OL7212528W,/authors/OL2073167A/Letta_Schatz,/images/icons/avatar_book-sm.png,Publish Date 1967|Publisher  McGraw-Hill|Language English|Pages 32,"Descriptions of a changeable cat as he is playful, preening, sleeping, mousing or during other cat-like activities.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
How to talk to your cat,Patricia Moyes,cats,First published in 1978,/works/OL2558853W?edition=ia%3Ahowtotalktoyourc00moye,/authors/OL363933A/Patricia_Moyes,//covers.openlibrary.org/b/olid/OL24747191M-M.jpg,Publish Date 1991|Publisher  Henry Holt|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cats ancient & modern,Frederick Cameron Sillar,cats,First published in 1966,/works/OL6647506W?edition=ia%3Acatsancientmoder00sill,/authors/OL1792353A/Frederick_Cameron_Sillar,//covers.openlibrary.org/b/olid/OL14118168M-M.jpg,Publish Date 1966|Publisher  Viking Press|Language English|Pages 208,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Lords of the Housetops,Carl Van Vechten,cats,First published in 1921,/works/OL41296W?edition=ia%3Alordshousetopst00unkngoog,/authors/OL28173A/Carl_Van_Vechten,//covers.openlibrary.org/b/olid/OL6636200M-M.jpg,Publish Date 1921|Publisher  A.A. Knopf|Language English|Pages 238,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The dog who had kittens,Polly M. Robertus,cats,First published in 1988,/works/OL4471072W,/authors/OL891649A/Polly_M._Robertus,//covers.openlibrary.org/b/olid/OL1878810M-M.jpg,Publish Date 1991|Publisher  Holiday House|Language English,Baxter the Basset Hound comes to the aid of some kittens when their mother disappears one afternoon.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
Index of treatment in small-animal practice,Hamilton Kirk,cats,First published in 1948,/works/OL149303W,/authors/OL2162645A/Hamilton_Kirk,/images/icons/avatar_book-sm.png,"Publish Date 1951|Publisher  Baillie`re, Tindall & Cox|Language English|Pages 826",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
How to Write Better Business Letters,Andrea B. Geffner,cats,First published in 1982,/works/OL1890451W?edition=ia%3Ahowtowritebetter00geff,/authors/OL226281A/Andrea_B._Geffner,//covers.openlibrary.org/b/olid/OL3780603M-M.jpg,Publish Date 1982|Publisher  Barron's Educational Series|Language English|Pages 144,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Cats Behaving Badly,Celia Haddon,cats,First published in 2010,/works/OL21195768W?edition=ia%3Acatsbehavingbadl0000hadd_x3m8,/authors/OL771384A/Celia_Haddon,//covers.openlibrary.org/b/olid/OL28704510M-M.jpg,Publish Date 2010|Publisher  Penguin Random House|Language English|Pages 256,Britain's best-known cat agony aunt reveals why cats do the funny things they do.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
Cats Ahoy,Peter Bently,cats,First published in 2011,/works/OL17415141W?edition=ia%3Acatsahoy0000bent,/authors/OL579372A/Peter_Bently,//covers.openlibrary.org/b/olid/OL28174180M-M.jpg,"Publish Date Aug 01, 2011|Publisher  MacMillan Children's Books",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Cats of the Wild,Alice Twine,cats,First published in 2007,/works/OL8718003W?edition=ia%3Acatsofwild0000twin,/authors/OL2955883A/Alice_Twine,//covers.openlibrary.org/b/olid/OL11643806M-M.jpg,"Publish Date September 30, 2007|Publisher  PowerKids Press|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
100 Things You Should Know About Big Cats,Camilla De la Bédoyère,cats,First published in 2005,/works/OL9592669W?edition=ia%3A100thingsyoushou0000dela_n9w3,/authors/OL1394228A/Camilla_De_la_Bédoyère,//covers.openlibrary.org/b/olid/OL8926325M-M.jpg,"Publish Date January 1, 2006|Publisher  Miles Kelly Publishing Ltd|Pages 48",This edition doesn't have a description yet. Can you add one?,3 Want to read|0 Currently reading|0 Have read
On Cats,Doris Lessing,cats,First published in 2002,/works/OL257820W?edition=ia%3Aoncats0000less,/authors/OL4356353A/Doris_Lessing,//covers.openlibrary.org/b/olid/OL7262261M-M.jpg,"Publish Date December 2, 2002|Publisher  Flamingo|Pages 256",This edition doesn't have a description yet. Can you add one?,7 Want to read|0 Currently reading|1 Have read
Cats,Katrin Behrend,cats,First published in 1990,/works/OL15835223W?edition=ia%3Acatshowtotakecar00behr,/authors/OL224527A/Katrin_Behrend,//covers.openlibrary.org/b/olid/OL1872987M-M.jpg,Publish Date 1990|Publisher  Barron's|Language English|Pages 60,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
A catland companion,John Silvester,cats,First published in 1991,/works/OL3382770W?edition=ia%3Acatlandcompanion00silv,/authors/OL552466A/John_Silvester,//covers.openlibrary.org/b/olid/OL1536184M-M.jpg,Publish Date 1991|Publisher  Summit Books|Language English|Pages 96,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|1 Have read
The cat,Linda P. Case,cats,First published in 2002,/works/OL1960937W,/authors/OL235374A/Linda_P._Case,//covers.openlibrary.org/b/olid/OL8026696M-M.jpg,Publish Date 2003|Publisher  Iowa State Press|Language English|Pages 392,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
How the Cat Swallowed Thunder,Lloyd Alexander,cats,First published in 2000,/works/OL1966596W?edition=ia%3Ahowcatswallowedt0000alex,/authors/OL236182A/Lloyd_Alexander,//covers.openlibrary.org/b/olid/OL6779695M-M.jpg,Publish Date 2000|Publisher  Dutton Children's Books|Language English,"Warned not to get into his usual mischief, Mother Holly's cat tries to tidy up all the mess he has made while she is away.   Read more Read less",2 Want to read|0 Currently reading|0 Have read
