title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
The secrets of investing in technology stocks,Edward Trapunski,finance,First published in 1998,/works/OL158592W?edition=ia%3Asecretsofinvesti0000trap,/authors/OL45352A/Edward_Trapunski,//covers.openlibrary.org/b/olid/OL16883105M-M.jpg,Publish Date 1998|Publisher  J. Wiley|Language English|Pages 291,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Office of Education support for research and related activities,United States. Office of Education. Bure...,finance,First published in 1967,/works/OL1583472W,/authors/OL171384A/United_States._Office_of_Education._Bureau_of_Research.,/images/icons/avatar_book-sm.png,Publish Date 1969|Language English|Pages 15,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Die Bergwirtschaft der Erde,"Friedensburg, Ferdinand",finance,First published in 1948,/works/OL1332112W,/authors/OL135756A/Friedensburg_Ferdinand,/images/icons/avatar_book-sm.png,Publish Date 1976|Publisher  Enke|Language German|Pages 656,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Armées et fiscalité dans le monde antique,Paris, 14-16 octobre 1976",Armées et fiscalité dans le monde anti...,finance,First published in 1977,/works/OL13464584W,/authors/OL6344160A/Armées_et_fiscalité_dans_le_monde_antique_(conference)_(1976_Paris),/images/icons/avatar_book-sm.png,Publish Date 1977|Publisher  Éditions du Centre national de la recherche scientifique|Language French|Pages 478,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
New economic recovery programme,Zambia.,finance,First published in 1987,/works/OL15276640W,/authors/OL95349A/Zambia.,/images/icons/avatar_book-sm.png,"Publish Date 1992|Publisher  Republic of Zambia, Ministry of Finance|Language English|Pages 28",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Fat-Tailed and Skewed Asset Return Distributions: Implications for Risk Management, Portfolio Selection, and Option Pricing",Svetlozar T. Rachev,finance,First published in 2005,/works/OL15004360W?edition=ia%3Afattailedskeweda00rach,/authors/OL2740719A/Svetlozar_T._Rachev,//covers.openlibrary.org/b/olid/OL24266126M-M.jpg,"Publish Date 2005|Publisher  John Wiley & Sons, Ltd.|Language English","While mainstream financial theories and applications assume that asset returns are normally distributed, overwhelming empirical evidence shows otherwise. Yet many professionals don't appreciate the highly statistical models that take this empirical evidence into consideration. Fat-Tailed and Skewed Asset Return Distributions examines this dilemma and offers readers a less technical look at how portfolio selection, risk management, and option pricing modeling should and can be undertaken when the assumption of a non-normal distribution for asset returns is violated. Topics covered in this comprehensive book include an extensive discussion of probability distributions, estimating probability distributions, portfolio selection, alternative risk measures, and much more. Fat-Tailed and Skewed Asset Return Distributions provides a bridge between the highly technical theory of statistical distributional analysis, stochastic processes, and econometrics of financial returns and real-world risk management and investments.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Report,India. Parliament. Standing Committee on...,finance,First published in 2000,/works/OL16015532W,/authors/OL6984725A/India._Parliament._Standing_Committee_on_Finance,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Lok Sabha Secretariat|Language English,"On the demands for grants and other issues of Ministry of Finance and various allied departments, Government of India.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Le dollar,Jean Denizet,finance,First published in 1985,/works/OL4862034W,/authors/OL1034084A/Jean_Denizet,/images/icons/avatar_book-sm.png,Publish Date 1985|Publisher  Fayard|Language French|Pages 259,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Chūshō kigyō kinʼyū no shintenkai,Yasuo Kofuji,finance,First published in 2009,/works/OL18647072W,/authors/OL6761368A/Yasuo_Kofuji,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Zeimu Keiri Kyōkai|Language Japanese|Pages 131,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Financial turnarounds,Henry A. Davis,finance,First published in 2001,/works/OL2775014W?edition=ia%3Afinancialturnaro00henr,/authors/OL408701A/Henry_A._Davis,//covers.openlibrary.org/b/olid/OL3701599M-M.jpg,Publish Date 2002|Publisher  Financial Times/Prentice Hall PTR|Language English|Pages 313,"In Financial Turnarounds: Preserving Enterprise Value, leading corporate turnaround specialists teach key skills for managing financial turnarounds - and avoiding the need for them. This in-depth, insider's look at 20 turnarounds covers every key industry from manufacturing to retail, technology to services. It illuminates early warning signs, presents key financial findings, compares leading strategies, and offers incomparable insider's insights into the realities of making turnarounds work.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Zhonghua Renmin Gongheguo cai zheng fa gui hui bian,China.,finance,First published in 1987,/works/OL490394W,/authors/OL30653A/China.,/images/icons/avatar_book-sm.png,"Publish Date 1987|Publisher  Zhongguo cai zheng jing ji chu ban she,              Xin hua shu dian Beijing fa xing suo jing xiao|Language Chinese|Pages 415",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Zhongguo yin hang ye gai ge de cai zheng cheng ben,Jianyu Zhang,finance,First published in 2008,/works/OL10189778W,/authors/OL4165634A/Jianyu_Zhang,/images/icons/avatar_book-sm.png,Publish Date 2008|Publisher  Zhongguo jin rong chu ban she|Language Chinese|Pages 196,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Financing innovation in the United States, 1870 to the present",Naomi R. Lamoreaux,finance,First published in 2007,/works/OL16937246W?edition=ia%3Afinancinginnovat0000unse_e1n9,/authors/OL718556A/Naomi_R._Lamoreaux,//covers.openlibrary.org/b/olid/OL10237303M-M.jpg,"Publish Date May 1, 2007|Publisher  The MIT Press,              MIT Press|Language English|Pages 428",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
A dictionary of business and management,John Pallister,finance,First published in 2006,/works/OL17806000W?edition=ia%3Aisbn_9780192806482,/authors/OL1392915A/John_Pallister,//covers.openlibrary.org/b/olid/OL17931183M-M.jpg,Publish Date 2006|Publisher  Oxford University Press|Language English|Pages 562,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|1 Have read
American Bonds,Sarah L. Quinn,finance,First published in 2019,/works/OL21639864W,/authors/OL8276682A/Sarah_L._Quinn,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Princeton University Press|Language English|Pages 312,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The Quiet Millionaire,Brett Wilder,finance,First published in 2007,/works/OL9774039W,/authors/OL3762846A/Brett_Wilder,//covers.openlibrary.org/b/olid/OL11837750M-M.jpg,"Publish Date August 22, 2007|Publisher  FMG Publishing, Inc.|Language English|Pages 422",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The political economy of education,"Vaizey, John",finance,First published in 1972,/works/OL124873W?edition=ia%3Apoliticaleconomy0000vaiz_z9o9,/authors/OL1243319A/Vaizey_John,//covers.openlibrary.org/b/olid/OL21331568M-M.jpg,Publish Date 1972|Publisher  Wiley|Pages 297,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Willpower,Ros Taylor,finance,First published in 2017,/works/OL21588312W,/authors/OL1509950A/Ros_Taylor,//covers.openlibrary.org/b/olid/OL29308148M-M.jpg,"Publish Date 2017|Publisher  Wiley & Sons, Incorporated, John,              Capstone,              Wiley-Interscience|Language English|Pages 174",This edition doesn't have a description yet. Can you add one?,2 Want to read|1 Currently reading|0 Have read
China's Capital Markets,Yong Zhen,finance,First published in 2013,/works/OL21140094W?edition=ia%3Achinascapitalmar0000zhen,/authors/OL3140307A/Yong_Zhen,//covers.openlibrary.org/b/olid/OL36709967M-M.jpg,"Publish Date 2013|Publisher  Elsevier Science & Technology,              Chandos Publishing|Language English|Pages 298",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
International economics,W. Charles Sawyer,finance,First published in 2002,/works/OL20174333W?edition=ia%3Ainternationaleco0000sawy,/authors/OL37727A/W._Charles_Sawyer,//covers.openlibrary.org/b/olid/OL7330175M-M.jpg,"Publish Date December 10, 2002|Publisher  Prentice Hall|Language English|Pages 444",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
APA Basic Guide to Payroll,Joanne Mitchell-George,finance,First published in 2014,/works/OL34044709W,/authors/OL2803692A/Joanne_Mitchell-George,//covers.openlibrary.org/b/olid/OL46103926M-M.jpg,"Publish Date 2018|Publisher  Wolters Kluwer Legal & Regulatory U.S.,              Aspen Publishers|Language English|Pages 1152",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
A dictionary of derivatives and financial engineering,Guy Lynn,finance,First published in 2004,/works/OL5741644W,/authors/OL1395999A/Guy_Lynn,//covers.openlibrary.org/b/olid/OL11803502M-M.jpg,Publish Date 2004|Publisher  Mason Pub.|Language English|Pages 340,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
El régimen jurídico financiero de los ingresos universitarios,Isabel García-Ovies Sarandeses,finance,First published in 2012,/works/OL22337867W,/authors/OL8546050A/Isabel_García-Ovies_Sarandeses,//covers.openlibrary.org/b/olid/OL47519711M-M.jpg,Publish Date 2012|Publisher  Universidad de Oviedo|Language Spanish|Pages 187,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Yesan hoegye kwanʼgye pŏmnyŏngjip,Korea (South),finance,First published in 1973,/works/OL1700863W,/authors/OL193698A/Korea_(South),/images/icons/avatar_book-sm.png,Publish Date 1986|Publisher  Tongsŏ Chʻulpʻansa|Language Korean,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Money Revolution,Anne Boden,finance,First published in 2019,/works/OL21208058W,/authors/OL1083049A/Anne_Boden,//covers.openlibrary.org/b/olid/OL28720524M-M.jpg,"Publish Date 2019|Publisher  Kogan Page, Limited,              Kogan Page|Language English|Pages 216",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cadbury Committee,Laura F. Spira,finance,First published in 2013,/works/OL21056508W,/authors/OL2784988A/Laura_F._Spira,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Oxford University Press|Language English|Pages 276,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Joy of Money,Paula Nelson,finance,First published in 1980,/works/OL183914W?edition=ia%3Ajoyofmoneyguidet0000nels,/authors/OL2180700A/Paula_Nelson,//covers.openlibrary.org/b/olid/OL7817315M-M.jpg,Publish Date October 1986|Publisher  Bantam Dell Pub Group (Trd)|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Assessing reserve adequacy in low-income countries,V. Crispolti,finance,First published in 2013,/works/OL23140424W,/authors/OL8772442A/V._Crispolti,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  International Monetary Fund,              Intl Monetary Fund|Language English|Pages 69",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Capital Campaigns,Andrea Kihlstedt,finance,First published in 2003,/works/OL3351874W,/authors/OL544232A/Andrea_Kihlstedt,//covers.openlibrary.org/b/olid/OL11489787M-M.jpg,"Publish Date December 25, 2003|Publisher  Jones and Bartlett Publishers, Inc.,              Aspen Publishers|Language English|Pages 253",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Transfer Pricing in International Business,Geoff Turner,finance,First published in 2013,/works/OL20358775W,/authors/OL6093163A/Geoff_Turner,//covers.openlibrary.org/b/olid/OL27570508M-M.jpg,"Publish Date Mar 28, 2013|Publisher  Business Expert Press|Pages 98",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Your money life,"Dunn, Peter (Writer on personal finance)",finance,First published in 2015,/works/OL22312804W?edition=ia%3Ayourmoneylifeyou0000dunn_s3o2,/authors/OL8534062A/Dunn_Peter_(Writer_on_personal_finance),//covers.openlibrary.org/b/olid/OL37080862M-M.jpg,Publish Date 2015|Publisher  Cengage Learning|Language English|Pages 259,"""In this book you will learn: the best method for paying off debt (including your mortgage!); how to cut expenses while still living the life you want to live; how to determine what percentage of your income to spend on groceries, housing, and transportation; how to determine whether you are overhoused and what to do about it; how your retirement savings stack up and whether you'll be able to retire when you hope to; how to choose a financial advisor""--Page [4] of cover.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Holding Schools Accountable,Kris Sloan,finance,First published in 2006,/works/OL9394000W?edition=ia%3Aholdingschoolsac0000sloa,/authors/OL3430570A/Kris_Sloan,//covers.openlibrary.org/b/olid/OL10420635M-M.jpg,"Publish Date December 30, 2006|Publisher  Praeger Publishers|Language English|Pages 168",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Age of Inequality,Stephen Machin,finance,First published in 1999,/works/OL5812503W,/authors/OL1423970A/Stephen_Machin,//covers.openlibrary.org/b/olid/OL10821817M-M.jpg,"Publish Date October 7, 1999|Publisher  Texere Publishing,US,              Orion Publishing Group, Limited|Pages 256",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The financial power of attorney workbook: Make Your Own Durable & Conventional Powers of Attorney (Financial Power of Attorney Workbook),Shae Irving,finance,First published in 1997,/works/OL112517W?edition=ia%3Afinancialpowerof00irvi,/authors/OL20490A/Shae_Irving,//covers.openlibrary.org/b/olid/OL677774M-M.jpg,"Publish Date 1997|Publisher  Nolo Press,              NOLO|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Economic appraisal of transport projects,Hans A. Adler,finance,First published in 1971,/works/OL5270415W,/authors/OL1192554A/Hans_A._Adler,//covers.openlibrary.org/b/olid/OL2727466M-M.jpg,Publish Date 1987|Publisher  Published for the World Bank [by] Johns Hopkins University Press|Language English|Pages 235,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Private health providers in developing countries,Sara Bennett,finance,First published in 1997,/works/OL19533641W?edition=ia%3Aprivatehealthpro0000unse,/authors/OL5277809A/Sara_Bennett,//covers.openlibrary.org/b/olid/OL661216M-M.jpg,"Publish Date 1997|Publisher  Zed Books,              St. Martin's Press|Language English|Pages 318",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Financial fitness through divorce,Elizabeth Lewin,finance,First published in 1987,/works/OL3241228W?edition=ia%3Afinancialfitness0000lewi_z2e7,/authors/OL528424A/Elizabeth_Lewin,//covers.openlibrary.org/b/olid/OL2730331M-M.jpg,Publish Date 1987|Publisher  Facts on File|Language English|Pages 146,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The economics of state and local government,Werner Z. Hirsch,finance,First published in 1970,/works/OL11330512W?edition=ia%3Aeconomicsofstate0000wern,/authors/OL4761341A/Werner_Z._Hirsch,//covers.openlibrary.org/b/olid/OL32095539M-M.jpg,Publish Date 1970|Publisher  McGraw-Hill|Language English|Pages 333,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The financial peace planner,Dave Ramsey,finance,First published in 1998,/works/OL1932225W?edition=ia%3Afinancialpeacepl0000rams,/authors/OL231782A/Dave_Ramsey,//covers.openlibrary.org/b/olid/OL407145M-M.jpg,Publish Date 1998|Publisher  Penguin Books|Language English|Pages 273,"Get out of debt and stay out with the help of Dave Ramsey, recently seen by millions of Today Show viewers. His practical regimen, first set forth by The Financial Peace Planner, which will be published by Penguin in January 1998. Loaded with inspirational insights that come from personal experience, this set of books is the most valuable purchase a debt-ridden reader can make.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Road to debt freedom,S. Todd Cook,finance,First published in 2000,/works/OL16050078W?edition=ia%3Aroadtodebtfreedo00cook,/authors/OL3048790A/S._Todd_Cook,//covers.openlibrary.org/b/olid/OL24950378M-M.jpg,Publish Date 2000|Publisher  American Literary Press|Language English|Pages 129,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
High-Powered Investing All-In-One For Dummies (For Dummies (Business & Personal Finance)),Consumer Dummies,finance,First published in 2008,/works/OL9371985W?edition=ia%3Ahighpoweredinves00cons,/authors/OL3411826A/Consumer_Dummies,//covers.openlibrary.org/b/olid/OL10294614M-M.jpg,"Publish Date February 11, 2008|Publisher  For Dummies|Language English|Pages 792","Looking for help making smarter, more profitable high-end investment decisions? Why buy ten books that cover each of the major topics you need to understand, when High-Powered Investing All-In-One For Dummies gives you ten expert guide for the price of one?   This hands-on resource arms you with an arsenal of advanced investing techniques for everything from stocks and futures to options and exchange-traded funds. You'll find out how to trade on the FOREX market, evaluate annuities, choose the right commodities, and buy into hedge funds. And, you'll get up to speed on using business fundamentals and technical analysis to help you make smarter decisions and maximize your returns. You'll also find ways to be as aggressive as your personality and bank account allow, without taking foolish or excessive risks. Discover how to:    Conduct preliminary research  Evaluate businesses  Invest for growth and income  Minimize your investing risk  Read financial statements  Understand your tax obligations  Trade foreign currencies, futures, and options  Get a feel for markets and react quickly to fluctuations  Spot and forecast pricing trends  Take advantage of online trading innovations     The key to expanding your investment opportunities successfully is information. Whether you're just beginning to explore more advanced investing or have been dabbling in it for a while, High-Powered Investing All-In-One For Dummies gives you the information, strategies, and techniques you need to make your financial dreams come true.   Read more Read less",29 Want to read|1 Currently reading|1 Have read
Cost-benefit analysis,Tevfik F. Nas,finance,First published in 1996,/works/OL2966147W?edition=ia%3Acostbenefitanaly0000nast,/authors/OL453355A/Tevfik_F._Nas,//covers.openlibrary.org/b/olid/OL805239M-M.jpg,Publish Date 1996|Publisher  Sage Publications|Language English|Pages 220,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Corporate finance and governance,Lawrence E. Mitchell,finance,First published in 1992,/works/OL2737640W?edition=ia%3Acorporatefinance02mitc,/authors/OL401292A/Lawrence_E._Mitchell,//covers.openlibrary.org/b/olid/OL971852M-M.jpg,Publish Date 1996|Publisher  Carolina Academic Press|Language English|Pages 1113,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Becoming a Millionaire God's Way,C. Thomas Anderson,finance,First published in 2004,/works/OL8136388W?edition=ia%3Abecomingmilliona0000ande,/authors/OL2711378A/C._Thomas_Anderson,//covers.openlibrary.org/b/olid/OL8819088M-M.jpg,Publish Date October 2004|Publisher  Winword Publishing|Language English|Pages 240,"This newly revised and expanded edition decries the myth that Christians must be poor and gives readers the keys to financial prosperity. Dr. Anderson combines biblical principles with expert financial advice, equipping readers with the tools they need to attain the riches they deserve. An invaluable resource for current or would-be investors or entrepreneurs, this book not only inspires readers to become educated about finances but also spurs them on to action and compels them to move forward confidently to achieve their financial dreams.     New content includes callouts and new chapters on how to invest safely in today's market and on understanding that Jesus wasn't poor.   Read more Read less",4 Want to read|0 Currently reading|0 Have read
Della economia pubblica: e delle sue attinenze colla morale e col. diritto,Marco Minghetti,finance,First published in 1859,/works/OL840249W?edition=ia%3Adellaeconomiapu02minggoog,/authors/OL72239A/Marco_Minghetti,//covers.openlibrary.org/b/olid/OL23538849M-M.jpg,Publish Date 1859|Publisher  L. Le Monnier|Language Italian,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Full employment without inflation,Tim Hazledine,finance,First published in 1984,/works/OL4002558W?edition=ia%3Afullemploymentwi0000hazl,/authors/OL737328A/Tim_Hazledine,//covers.openlibrary.org/b/olid/OL2849278M-M.jpg,Publish Date 1984|Publisher  St. Martin's Press|Language English|Pages 264,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Considerations on the dependencies of Great Britain,"Langrishe, Hercules Sir",finance,First published in 1769,/works/OL3720029W?edition=ia%3Aconsiderationson00lang,/authors/OL647264A/Langrishe_Hercules_Sir,//covers.openlibrary.org/b/olid/OL22864688M-M.jpg,Publish Date 1769|Publisher  Printed for J. Almon|Language English|Pages 92,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Where credit is due,Joe Remenyi,finance,First published in 1991,/works/OL4080322W?edition=ia%3Awherecreditisdue0000reme,/authors/OL764006A/Joe_Remenyi,//covers.openlibrary.org/b/olid/OL11962492M-M.jpg,"Publish Date January 1, 1991|Publisher  ITDG Publishing|Pages 156",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Infrastructure Public-Private Partnerships,Carlos Oliveira Cruz,finance,First published in 2013,/works/OL19857648W?edition=ia%3Ainfrastructurepu00cruz,/authors/OL7563074A/Carlos_Oliveira_Cruz,//covers.openlibrary.org/b/olid/OL27045612M-M.jpg,"Publish Date 2013|Publisher  Springer Berlin Heidelberg,              Imprint: Springer|Language English|Pages 171","Economic development and social welfare depend on the existence of effective and efficient infrastructure systems, particularly in health, energy, transportation and water, many of which are developed and managed through Public-Private Partnerships (PPPs). However, empirical evidence suggests some pitfalls in the use of these PPP arrangements. This book addresses these issues, focusing on mostly three key questions: How to improve the robustness of the decision-making process leading to the option of PPP? How to improve contract management as the longest phase of the process? How can contracts be improved to accommodate uncertainty and avoid harmful renegotiations? The authors explore the concept of flexible contracts, the uncertainty modeling for improving the robustness of the decision-making process, and develop an overall framework for effective contract management, along with a comprehensive analysis of current renegotiation patterns. The ultimate goal is to improve the contractual performance, as well as the overall infrastructure management and social welfare.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
International capital markets,Maxwell Watson,finance,First published in 1984,/works/OL17983518W?edition=ia%3Ainternationalcap0000unse_y3h4,/authors/OL3233100A/Maxwell_Watson,//covers.openlibrary.org/b/olid/OL12085301M-M.jpg,Publish Date March 1988|Publisher  Intl Monetary Fund|Language English|Pages 107,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Corporate Governance and Finance Law,R. Girasa,finance,First published in 2013,/works/OL20678676W?edition=ia%3Acorporategoverna0000gira,/authors/OL7843729A/R._Girasa,//covers.openlibrary.org/b/olid/OL27961138M-M.jpg,"Publish Date Aug 22, 2013|Publisher  Palgrave Macmillan|Pages 300",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Optimization Methods for Gas and Power Markets,Enrico Edoli,finance,First published in 2016,/works/OL20669158W,/authors/OL7835819A/Enrico_Edoli,//covers.openlibrary.org/b/olid/OL27949206M-M.jpg,"Publish Date Jan 15, 2016|Publisher  Palgrave Macmillan|Pages 209",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How to profit from the next bull market,Alan Dustin,finance,First published in 2017,/works/OL20054782W,/authors/OL7614780A/Alan_Dustin,/images/icons/avatar_book-sm.png,Publish Date 2017|Language English|Pages 270,"""Whether you're a seasoned investor or just joining the game, How to Profit from the Next Bull Market will teach you valuable skills and secrets to investing and succeeding in the Canadian stock market. Learn how technical analysis will forecast when to buy and sell with certainty, interpret and understand a company's financial statements with ease, master seven proven strategies that will protect you from losing money in the market today, and how understanding market cycles can be used to predict the future.""--  ""Financial adviser Alan Dustin teaches readers how to research, select, and manage their own stock portfolios using easily accessible resources, and provides an analysis of twenty Canadian and American companies that have demonstrated their financial strength, staying power, and incredible rates of return over repeated market cycles. This honest, candid, and understandable approach to investing will serve Canadian investors well for the rest of their lives.""--   Read more Read less",0 Want to read|0 Currently reading|0 Have read
L'impôt des campagnes,Antoine Follain,finance,First published in 2005,/works/OL18867161W,/authors/OL5152928A/Antoine_Follain,//covers.openlibrary.org/b/olid/OL20571741M-M.jpg,Publish Date 2005|Publisher  Comité pour l'histoire économique et financière de la France|Language French|Pages 660,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Taking public universities seriously,Frank Iacobucci,finance,First published in 2005,/works/OL18894019W?edition=ia%3Atakingpublicuniv0000unse,/authors/OL1714370A/Frank_Iacobucci,//covers.openlibrary.org/b/olid/OL11208396M-M.jpg,"Publish Date March 3, 2005|Publisher  University of Toronto Press|Language English|Pages 650",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The true cost of happiness,Stacey Tisdale,finance,First published in 2007,/works/OL18147098W?edition=ia%3Atruecostofhappin0000tisd,/authors/OL3408433A/Stacey_Tisdale,//covers.openlibrary.org/b/olid/OL10279919M-M.jpg,"Publish Date September 21, 2007|Publisher  Wiley|Language English|Pages 288",This edition doesn't have a description yet. Can you add one?,0 Want to read|1 Currently reading|0 Have read
Enlightened aid,Amanda Kay McVety,finance,First published in 2012,/works/OL19718643W,/authors/OL7117941A/Amanda_Kay_McVety,/images/icons/avatar_book-sm.png,Publish Date 2015|Language English|Pages 297,"Enlightened Aid is a unique history of foreign aid. The book begins with the modern concept of progress in the Scottish Enlightenment, follows the development of this concept in nineteenth- and early twentieth-century economics and anthropology, describes its transformation from a concept into a tool of foreign policy, and ends with the current debate about foreign aid's utility. In his 1949 inaugural address, Harry Truman vowed to make the development of the underdeveloped world a central part of the U.S. government's national security agenda. This commitment became policy the following year with the creation of Point Four--America's first aid program to the developing world . . . Using Ethiopia as a case study, Enlightened Aid examines the struggle between foreign aid-for-diplomacy and foreign aid-for-development. Point Four's creators believed that aid could be both at the same time. The history of U.S. aid to Ethiopia suggests otherwise.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Les grands arrêts de la jurisprudence financière,Francis J. Fabre,finance,First published in 1966,/works/OL2198744W,/authors/OL280604A/Francis_J._Fabre,//covers.openlibrary.org/b/olid/OL457940M-M.jpg,Publish Date 1996|Publisher  Dalloz|Language French|Pages 537,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Followup hearings on District of Columbia appropriations for fiscal year 1985,United States. Congress. Senate. Committ...,finance,First published in 1985,/works/OL2270379W,/authors/OL296429A/United_States._Congress._Senate._Committee_on_Appropriations._Subcommittee_on_District_of_Columbia.,/images/icons/avatar_book-sm.png,Publish Date 1985|Publisher  U.S. G.P.O.|Language English|Pages 151,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Multicriteria portfolio management,Panos Xidonas,finance,First published in 2012,/works/OL16772771W,/authors/OL7164055A/Panos_Xidonas,//covers.openlibrary.org/b/olid/OL28130104M-M.jpg,Publish Date 2012|Publisher  Springer|Language English|Pages 130,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Quality of CPA audits of federal financial assistance funds,United States. Congress. House. Committe...,finance,First published in 1986,/works/OL1716534W,/authors/OL196534A/United_States._Congress._House._Committee_on_Government_Operations._Legislation_and_National_Securit,/images/icons/avatar_book-sm.png,"Publish Date 1986|Publisher  U.S. G.P.O.,              For sale by the Supt. of Docs., Congressional Sales Office, U.S. G.P.O.|Language English|Pages 274",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Financing growth in Canada,Paul J. Halpern,finance,First published in 1997,/works/OL18516428W,/authors/OL907106A/Paul_J._Halpern,//covers.openlibrary.org/b/olid/OL15445542M-M.jpg,"Publish Date 1997|Publisher  University of Calgary Press,              Kalaimakaḷ Kāriyālayam|Language English|Pages 760",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Discrete-time asset pricing models,P-C. G. Vassiliou,finance,First published in 2010,/works/OL18664619W?edition=ia%3Adiscretetimeasse0000vass,/authors/OL6760034A/P-C._G._Vassiliou,//covers.openlibrary.org/b/olid/OL24033115M-M.jpg,"Publish Date 2010|Publisher  ISTE Ltd/John Wiley & Sons,              Wiley-ISTE,              Wiley-Interscience|Language English|Pages 416",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
