title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Struktur des Bankwesens in Schweden,Monika Siemers,finance,First published in 1992,/works/OL4002622W,/authors/OL737350A/Monika_Siemers,/images/icons/avatar_book-sm.png,Publish Date 1992|Publisher  F. Knapp|Language German|Pages 180,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Financing the budget deficit in the Philippines,Eli M. Remolona,finance,First published in 1984,/works/OL4605437W,/authors/OL941868A/Eli_M._Remolona,/images/icons/avatar_book-sm.png,Publish Date 1984|Publisher  Philippine Institute for Development Studies|Language English|Pages 54,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Effectiveness of paura (municipal) finance in the mobilisation and generation of local resources in Bangladesh,Abdul Hye Mondal,finance,First published in 1988,/works/OL4601399W,/authors/OL939809A/Abdul_Hye_Mondal,/images/icons/avatar_book-sm.png,Publish Date 1988|Publisher  Bangladesh Institute of Development Studies|Language English|Pages 29,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Plan for funding automated resource sharing in Illinois libraries,Illinois Library Automation Committee.,finance,First published in 1988,/works/OL4583611W?edition=ia%3Aplanforfundingau00illi,/authors/OL931602A/Illinois_Library_Automation_Committee.,//covers.openlibrary.org/b/olid/OL1987762M-M.jpg,Publish Date 1988|Publisher  The Committee|Language English|Pages 47,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
School district wealth and school aid formulas in 5 selected states which include income as a factor,Wisconsin. Legislature. Legislative Coun...,finance,First published in 1976,/works/OL4583843W,/authors/OL931693A/Wisconsin._Legislature._Legislative_Council.,/images/icons/avatar_book-sm.png,Publish Date 1976|Publisher  The Council|Language English|Pages 13,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Inflationstheorie,Ernst Baerlocher,finance,First published in 1987,/works/OL4667006W,/authors/OL960913A/Ernst_Baerlocher,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  Rüegger|Language German|Pages 392,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The budgetary process in Soviet cities,Carol W. Lewis,finance,First published in 1976,/works/OL4615035W,/authors/OL946144A/Carol_W._Lewis,/images/icons/avatar_book-sm.png,"Publish Date 1976|Publisher  Center for Government Studies, Graduate School of Business, Columbia University|Language English|Pages 90",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
World inflation and the small open economy,Hans Genberg,finance,First published in 1975,/works/OL4607784W,/authors/OL942918A/Hans_Genberg,/images/icons/avatar_book-sm.png,Publish Date 1975|Publisher  Swedish Industrial Publications|Language English|Pages 97,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Minivocabulário econômico-financeiro (e de abrangências afins),Dirceu Antônio Chiesa,finance,First published in 1981,/works/OL4677328W?edition=ia%3Arocksflowers00coyl,/authors/OL964421A/Dirceu_Antônio_Chiesa,//covers.openlibrary.org/b/olid/OL3522115M-M.jpg,Publish Date 1981|Publisher  Editora Sulina|Language Portuguese|Pages 175,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Impacto de la política de tasas de interés en el ahorro financiero del Perú,Pedro Vidaurre Delgado,finance,First published in 1987,/works/OL4703921W,/authors/OL974400A/Pedro_Vidaurre_Delgado,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  Universidad Nacional Mayor de San Marcos|Language Spanish|Pages 87,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
A final report; interim activities: 1970,California. Legislature. Assembly. Commi...,finance,First published in 1970,/works/OL4585393W,/authors/OL932445A/California._Legislature._Assembly._Committee_on_Revenue_and_Taxation.,/images/icons/avatar_book-sm.png,"Publish Date 1970|Publisher  Assembly, California Legislature|Language English|Pages 27",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Outdoors North Carolina,North Carolina. Division of Parks and Re...,finance,First published in 1989,/works/OL4585257W,/authors/OL932375A/North_Carolina._Division_of_Parks_and_Recreation._Planning_and_Assessment_Section.,/images/icons/avatar_book-sm.png,"Publish Date 1989|Publisher  North Carolina Dept. of Environment, Health, and Natural Resources, Division of Parks and Recreation, Planning and Assessment Section|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Foreign direct investment and competition in the advertising sector,Jose P. Esperanc̦a,finance,First published in 1989,/works/OL4578159W,/authors/OL929361A/Jose_P._Esperanc̦a,/images/icons/avatar_book-sm.png,"Publish Date 1989|Publisher  European University Institute, Florence, Dept. of Economics|Language English|Pages 31",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Inflation dynamics,Frederic S. Mishkin,finance,First published in 2007,/works/OL452470W,/authors/OL25519A/Frederic_S._Mishkin,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  National Bureau of Economic Research|Language English|Pages 24,"This paper first outlines the key stylized facts about changes in inflation dynamics in recent years: 1) inflation persistence has declined, 2) the Phillips curve has flattened, and 3) inflation has become less responsive to other shocks. These changes in inflation dynamics are interpreted as resulting from an anchoring of inflation expectations as a result of better monetary policy. The paper then goes on to draw implications for monetary policy from this interpretation, as well as implications for inflation forecasts.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Finanzierungsziele,"Arnold, Wolfgang",finance,First published in 1989,/works/OL4508611W,/authors/OL903407A/Arnold_Wolfgang,/images/icons/avatar_book-sm.png,Publish Date 1989|Publisher  P. Lang|Language German|Pages 358,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Probleme der Finanzierung, Budgetierung und Evaluation im US-amerikanischen Hochschulbereich",Edgar Frackmann,finance,First published in 1983,/works/OL4561287W,/authors/OL922808A/Edgar_Frackmann,/images/icons/avatar_book-sm.png,Publish Date 1983|Publisher  HIS|Language German|Pages 116,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Schedule of requistions on the several states by the United States in Congress assembled: of 10th Sept. 1782--30th Oct. 1781, and 27th and 28th April, 1784--of the 27th Sept. 1785,--and of 2d August, 1786--shewing the quotas assigned to each, the amount paid thereon, and the balances due on the 30th June, 1786.",United States. Register of the Treasury.,finance,First published in 1786,/works/OL4596013W,/authors/OL936564A/United_States._Register_of_the_Treasury.,/images/icons/avatar_book-sm.png,Publish Date 1786|Publisher  s.n.|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"El financiamiento de la educación superior en Chile, 1960-1988",Patricio Arriagada R.,finance,First published in 1989,/works/OL4499590W,/authors/OL900139A/Patricio_Arriagada_R.,/images/icons/avatar_book-sm.png,Publish Date 1989|Publisher  Facultad Latinoamericana de Ciencias Sociales|Language Spanish|Pages 214,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The market price of risk in the Canadian mining industry,"Campbell, Harry F.",finance,First published in 1980,/works/OL4686979W?edition=ia%3Amarketpriceofris0000camp,/authors/OL967991A/Campbell_Harry_F.,//covers.openlibrary.org/b/olid/OL19188460M-M.jpg,Publish Date 1980|Publisher  Centre for Resource Studies|Language English|Pages 29,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Vocabulário de termos econômicos e financeiros,Elysio de Oliveira Belchior,finance,First published in 1987,/works/OL4687574W,/authors/OL968251A/Elysio_de_Oliveira_Belchior,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  Civilização Brasileira|Language Portuguese|Pages 397,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Selbstfinanzierungsentscheidungen,Bernhard Lammert,finance,First published in 1987,/works/OL4705403W,/authors/OL975016A/Bernhard_Lammert,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  S + W Steuer- und Wirtschaftsverlag|Language German|Pages 704,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
La spéculation et la politique de défense des monnaies,Jean-Claude Chouraqui,finance,First published in 1972,/works/OL4723326W,/authors/OL981658A/Jean-Claude_Chouraqui,/images/icons/avatar_book-sm.png,Publish Date 1972|Publisher  Presses universitaires de France|Language French|Pages 303,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Regional development banks and industrialisation,L. K. Bansal,finance,First published in 1988,/works/OL4758693W,/authors/OL995942A/L._K._Bansal,//covers.openlibrary.org/b/olid/OL2167724M-M.jpg,Publish Date 1988|Publisher  Deep & Deep Publications|Language English|Pages 352,Study on Haryana and Punjab states.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Bonds of the state of Tennessee,"O'Conor, Charles",finance,First published in 1879,/works/OL4714084W,/authors/OL978365A/O'Conor_Charles,/images/icons/avatar_book-sm.png,"Publish Date 1879|Publisher  American Bank Note Co., Type Dept.|Language English|Pages 133",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Fund raising for museums,Michael E. Ware,finance,First published in 1982,/works/OL4662373W,/authors/OL959176A/Michael_E._Ware,/images/icons/avatar_book-sm.png,Publish Date 1982|Publisher  Association of Independent Museums|Language English|Pages 61,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
AID housing mission to Surinam,L. Durward Badgley,finance,First published in 1962,/works/OL4713624W,/authors/OL978218A/L._Durward_Badgley,/images/icons/avatar_book-sm.png,Publish Date 1962|Publisher  US A.I.D.|Language English|Pages 80,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Financing your business made easy,Ralph Alterowitz,finance,First published in 2007,/works/OL474988W,/authors/OL28291A/Ralph_Alterowitz,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  Entrepreneur Press|Language English|Pages 241,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Lectures on the elements of commerce, politics, and finances",Thomas Mortimer,finance,First published in 1801,/works/OL4749518W?edition=ia%3Alecturesonelemen00mort,/authors/OL991491A/Thomas_Mortimer,//covers.openlibrary.org/b/olid/OL19375460M-M.jpg,"Publish Date 1801|Publisher  Printed by A. Strahan, for T. N. Longman and O. Rees|Language English|Pages 442",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Discursos parlamentarios,Carlos María Ramírez,finance,First published in 1914,/works/OL4750200W,/authors/OL991737A/Carlos_María_Ramírez,/images/icons/avatar_book-sm.png,Publish Date 1914|Publisher  Barreiro y cia|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Money minder,Michal E. Feder,finance,First published in 1989,/works/OL4625285W,/authors/OL949044A/Michal_E._Feder,/images/icons/avatar_book-sm.png,Publish Date 1989|Publisher  Liberty House|Language English|Pages 123,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Confirmation of achievement of deficit reduction,Ronald Reagan,finance,First published in 1989,/works/OL4741891W,/authors/OL219349A/Ronald_Reagan,/images/icons/avatar_book-sm.png,Publish Date 1989|Publisher  U.S. G.P.O.|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Municipal finance in India,Gokulananda Dash,finance,First published in 1988,/works/OL4758686W,/authors/OL995935A/Gokulananda_Dash,/images/icons/avatar_book-sm.png,Publish Date 1988|Publisher  Concept Pub. Co.|Language English|Pages 245,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nos finances publiques face à la crise économique,Gaston Geens,finance,First published in 1977,/works/OL4679941W,/authors/OL965310A/Gaston_Geens,/images/icons/avatar_book-sm.png,"Publish Date 1977|Publisher  Société royale d'économie politique de Belgique, Secrétariat général|Language French|Pages 19",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Overheidsfinanciën en economische politiek,P. Buitelaar,finance,First published in 1987,/works/OL4680152W,/authors/OL965386A/P._Buitelaar,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  Van Gorcum|Language Dutch|Pages 259,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Le système de financement marocain face au problème de l'endettement,Mohamed El Abdaimi,finance,First published in 1989,/works/OL4611512W,/authors/OL944682A/Mohamed_El_Abdaimi,/images/icons/avatar_book-sm.png,Publish Date 1989|Publisher  Afrique orient|Language French|Pages 146,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Support systems for learning,James Cutt,finance,First published in 1988,/works/OL4625551W,/authors/OL949116A/James_Cutt,/images/icons/avatar_book-sm.png,Publish Date 1988|Publisher  British Columbia Royal Commission on Education|Language English|Pages 104,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
State-local fiscal relations,Kentucky. General Assembly. Legislative ...,finance,First published in 1952,/works/OL4743059W,/authors/OL989187A/Kentucky._General_Assembly._Legislative_Research_Commission.,/images/icons/avatar_book-sm.png,Publish Date 1952|Language English|Pages 63,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Debt administration,Kentucky. General Assembly. Legislative ...,finance,First published in 1952,/works/OL4743009W,/authors/OL989187A/Kentucky._General_Assembly._Legislative_Research_Commission.,/images/icons/avatar_book-sm.png,Publish Date 1952|Language English|Pages 27,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Le Développement financier du Mexique,Raymond William Goldsmith,finance,First published in 1966,/works/OL4698454W,/authors/OL972297A/Raymond_William_Goldsmith,/images/icons/avatar_book-sm.png,Publish Date 1966|Publisher  Centre de développement de l'Organisation de coopération et de développement économiques|Language French|Pages 123,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Finances et pouvoir local: l'expérience allemande,Vincent Hoffmann-Martinot,finance,First published in 1987,/works/OL4689270W,/authors/OL968830A/Vincent_Hoffmann-Martinot,//covers.openlibrary.org/b/olid/OL2096869M-M.jpg,"Publish Date 1987|Publisher  PUF,              GRAL|Language French|Pages 223",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Das kommunale Finanzsystem der Bundesrepublik Deutschland,"Marcus, Paul",finance,First published in 1987,/works/OL4688728W,/authors/OL968600A/Marcus_Paul,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  Wissenschaftliche Buchgesellschaft|Language German|Pages 145,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Le marché monétaire dans le système financier français,Michelle de Mourgues,finance,First published in 1971,/works/OL4715371W,/authors/OL978743A/Michelle_de_Mourgues,/images/icons/avatar_book-sm.png,Publish Date 1971|Publisher  Presses Universitaires de France|Language French|Pages 303,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Tietokonesovellutus yrityksen kasvun, kannattavuuden ja rahoituksen analysointiin",Arto Laakkonen,finance,First published in 1982,/works/OL4715191W,/authors/OL978681A/Arto_Laakkonen,/images/icons/avatar_book-sm.png,Publish Date 1982|Publisher  Vaasan Korkeakoulu|Language Finnish|Pages 121,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Housing demonstration program of the revolving housing development and demonstration grant fund,New Jersey. Dept. of Community Affairs.,finance,First published in 1975,/works/OL4584246W,/authors/OL931872A/New_Jersey._Dept._of_Community_Affairs.,/images/icons/avatar_book-sm.png,"Publish Date 1975|Publisher  State of New Jersey, Dept. of Community Affairs|Language English|Pages 120",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Farmer cooperatives financial profile, 1987",Jeffrey S. Royer,finance,First published in 1990,/works/OL4583422W?edition=ia%3ACAT92972748,/authors/OL931508A/Jeffrey_S._Royer,//archive.org/services/img/CAT92972748,"Publish Date 1990|Publisher  U.S. Dept. of Agriculture, Agricultural Cooperative Service|Language English|Pages 64",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Investition, Finanzierung und Besteuerung","Schneider, Dieter",finance,First published in 1990,/works/OL4574350W,/authors/OL927975A/Schneider_Dieter,/images/icons/avatar_book-sm.png,Publish Date 1990|Publisher  Gabler|Language German|Pages 674,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The relationship between changes in the stock of money and changes in output and prices: Canada,John L. Scadding,finance,First published in 1973,/works/OL4607979W?edition=ia%3Arelationshipbetw0000scad,/authors/OL943045A/John_L._Scadding,//covers.openlibrary.org/b/olid/OL5474826M-M.jpg,Publish Date 1973|Publisher  Information Canada|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Innovative financial mechanisms for urban economic development,Terry F. Buss,finance,First published in 1981,/works/OL4623492W,/authors/OL948501A/Terry_F._Buss,/images/icons/avatar_book-sm.png,Publish Date 1981|Publisher  Vance Bibliographies|Language English|Pages 14,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Planes generales,Spain. Dirección General de Acción Ter...,finance,First published in 1984,/works/OL4721818W,/authors/OL981132A/Spain._Dirección_General_de_Acción_Territorial_y_Urbanismo.,/images/icons/avatar_book-sm.png,"Publish Date 1984|Publisher  MOPU, Secretaría General Técnica, Servicio de Publicaciones|Language Spanish|Pages 89",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Die Verschuldung der Dritten Welt, 1970-1983",Wilhelm Reichmann,finance,First published in 1988,/works/OL4731614W,/authors/OL984773A/Wilhelm_Reichmann,/images/icons/avatar_book-sm.png,Publish Date 1988|Publisher  P. Lang|Language German|Pages 326,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Razvitie teorii denezhnogo obrashchenii͡a︡ v sovetskoĭ ėkonomicheskoĭ literature,V. E. Manevich,finance,First published in 1986,/works/OL4680707W,/authors/OL965596A/V._E._Manevich,/images/icons/avatar_book-sm.png,"Publish Date 1986|Publisher  ""Nauka""|Language Russian|Pages 158",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The government and finance of counties in Arkansas,Edward Wilson Reed,finance,First published in 1953,/works/OL4627195W,/authors/OL949564A/Edward_Wilson_Reed,/images/icons/avatar_book-sm.png,"Publish Date 1953|Publisher  University of Arkansas, College of Business Administration, Bureau of Business and Economic Research|Language English|Pages 88",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Monarquía y capital mercantil,Nicolás Broens,finance,First published in 1989,/works/OL4535420W,/authors/OL913082A/Nicolás_Broens,/images/icons/avatar_book-sm.png,Publish Date 1989|Publisher  Ediciones de la Universidad Autónoma de Madrid|Language Spanish|Pages 93,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
International investment,"Schmitz, Wolfgang",finance,First published in 1975,/works/OL4536271W,/authors/OL913444A/Schmitz_Wolfgang,/images/icons/avatar_book-sm.png,Publish Date 1975|Publisher  Knapp|Language English|Pages 111,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Making bank irrigation investments more sustainable,Gerald T. O'Mara,finance,First published in 1990,/works/OL4570831W,/authors/OL926551A/Gerald_T._O'Mara,/images/icons/avatar_book-sm.png,"Publish Date 1990|Publisher  Agriculture and Rural Development Dept., World Bank|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Naturvidenskab, det nødvendige grundlag",Statens naturvidenskabelige forskningsra...,finance,First published in 1987,/works/OL4536184W,/authors/OL913413A/Statens_naturvidenskabelige_forskningsråd_(Denmark),/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  Forskningssekretariatet|Language Danish|Pages 91,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
What are you worth?,Thomas W. Moffitt,finance,First published in 1988,/works/OL4517833W?edition=ia%3Awhatareyouworthh0000moff,/authors/OL906489A/Thomas_W._Moffitt,//covers.openlibrary.org/b/olid/OL2529048M-M.jpg,"Publish Date 1988|Publisher  Scott, Foresman|Language English|Pages 277",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Views on the likelihood of financial crisis,Benjamin M. Friedman,finance,First published in 1990,/works/OL4579954W,/authors/OL930109A/Benjamin_M._Friedman,/images/icons/avatar_book-sm.png,Publish Date 1990|Publisher  National Bureau of Economic Research|Language English|Pages 31,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"La finanza pubblica in cifre, 1965-1981",Giuseppe Ghessi,finance,First published in 1983,/works/OL4518255W,/authors/OL906624A/Giuseppe_Ghessi,/images/icons/avatar_book-sm.png,Publish Date 1983|Publisher  F. Angeli|Language Italian|Pages 123,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Creating a Climate for Giving,Donald W. Joiner,finance,First published in 2000,/works/OL4491187W,/authors/OL897106A/Donald_W._Joiner,//covers.openlibrary.org/b/olid/OL8175085M-M.jpg,Publish Date October 2000|Publisher  Discipleship Resources|Language English|Pages 112,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How to make money in government bonds,Sylvia Field Porter,finance,First published in 1939,/works/OL4474372W,/authors/OL892515A/Sylvia_Field_Porter,/images/icons/avatar_book-sm.png,Publish Date 1939|Publisher  Harper|Language English|Pages 238,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ėkonomicheskie metody v sisteme upavlenii͡a︡,A. V. Bachurin,finance,First published in 1988,/works/OL4581546W,/authors/OL930751A/A._V._Bachurin,/images/icons/avatar_book-sm.png,"Publish Date 1988|Publisher  ""Myslʹ""|Language Russian|Pages 109",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Slate,J. G. Isherwood,finance,First published in 1988,/works/OL4735252W,/authors/OL986232A/J._G._Isherwood,/images/icons/avatar_book-sm.png,Publish Date 1988|Publisher  AB Pub.|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
al- Jawānib al-naqdīyah wa-al-haykalīyah lil-taḍakhkhum al-iqtiṣādī,Muḥammad ʻUthmān Muṣṭafá,finance,First published in 1988,/works/OL4767659W,/authors/OL1000265A/Muḥammad_ʻUthmān_Muṣṭafá,/images/icons/avatar_book-sm.png,Publish Date 1988|Publisher  Dār al-Mukhtār|Language Arabic|Pages 145,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Finansovoe planirovanie v uslovii͡a︡kh intensifikat͡s︡ii proizvodstva,M. I. Tkachuk,finance,First published in 1989,/works/OL4708850W,/authors/OL976360A/M._I._Tkachuk,/images/icons/avatar_book-sm.png,"Publish Date 1989|Publisher  ""Finansy i statistika""|Language Russian|Pages 142",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Financing Illinois wastewater facility needs with wastewater compliance grants and revolving loan funds,Illinois. Environmental Protection Agenc...,finance,First published in 1988,/works/OL4744727W,/authors/OL989875A/Illinois._Environmental_Protection_Agency.,/images/icons/avatar_book-sm.png,"Publish Date 1988|Publisher  Illinois Environmental Protection Agency, Division of Water and Pollution Control|Language English|Pages 55",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Private social agencies,Michael Sosin,finance,First published in 1985,/works/OL4744148W,/authors/OL989678A/Michael_Sosin,/images/icons/avatar_book-sm.png,Publish Date 1985|Publisher  University of Wisconsin-Madison|Language English|Pages 35,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"For richer, not poorer",Ruth L. Hayden,finance,First published in 1999,/works/OL4275288W?edition=ia%3Aforrichernotpoor00hayd,/authors/OL828711A/Ruth_L._Hayden,//covers.openlibrary.org/b/olid/OL17981677M-M.jpg,Publish Date 1999|Publisher  Health Communications|Language English|Pages 242,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Housing: symbol and shelter,Leland Smith Burns,finance,First published in 1970,/works/OL4293319W,/authors/OL833490A/Leland_Smith_Burns,/images/icons/avatar_book-sm.png,"Publish Date 1970|Publisher  International Housing Productivity Study, Graduate School of Business Administration, University of California|Language English|Pages 148",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Zur Berücksichtigung der finanziellen Leistungsfähigkeit in kommunalen Investitions- und Finanzplanungsmodellen,Jürgen Gornas,finance,First published in 1984,/works/OL4235038W,/authors/OL812318A/Jürgen_Gornas,/images/icons/avatar_book-sm.png,"Publish Date 1984|Publisher  Hochschule der Bundeswehr Hamburg, Institut für Verwaltungswissenschaft|Language German|Pages 40",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Business finance,Adeyinka Orimalade,finance,First published in 1987,/works/OL4235293W,/authors/OL812419A/Adeyinka_Orimalade,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  Nigerian Educational Publications|Language English|Pages 216,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Statsvirksomhedernes afskrivninger,Denmark. Budgetdepartementet.,finance,First published in 1979,/works/OL4172312W,/authors/OL789381A/Denmark._Budgetdepartementet.,/images/icons/avatar_book-sm.png,Publish Date 1979|Publisher  Budgetdepartementet|Language Danish|Pages 34,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Digital Dividends and Other Proposals to Leverage Investment in Technology: Hearing Before the Subcommittee on Telecommunications and the Internet of,United States,finance,First published in 2004,/works/OL422402W,/authors/OL18485A/United_States,/images/icons/avatar_book-sm.png,Publish Date January 2004|Publisher  Government Printing Office|Language English|Pages 38,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Investimenti e sviluppo economico a Genova alla vigilia della prima guerra mondiale ..,Giorgio Doria,finance,First published in 1969,/works/OL4173161W,/authors/OL789708A/Giorgio_Doria,/images/icons/avatar_book-sm.png,Publish Date 1969|Publisher  A. Giuffrè|Language Italian,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nepālako ārthika praśāsana,Rāma Bābu Nepāla,finance,First published in 1986,/works/OL4257253W,/authors/OL820316A/Rāma_Bābu_Nepāla,/images/icons/avatar_book-sm.png,Publish Date 1986|Publisher  Ratna Pustaka Bhaṇḍāra|Language Nepali|Pages 327,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Market value and financial structure in the railroad industry,Scott Nielsen,finance,First published in 1961,/works/OL4117671W,/authors/OL772644A/Scott_Nielsen,/images/icons/avatar_book-sm.png,Publish Date 1961|Publisher  Travelers Insurance Company|Language English|Pages 117,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Anggaran pemerintah dan inflasi di Indonesia,Anton Hermanto Gunawan,finance,First published in 1991,/works/OL4265917W,/authors/OL824826A/Anton_Hermanto_Gunawan,/images/icons/avatar_book-sm.png,Publish Date 1991|Publisher  Gramedia Pustaka Utama|Language Indonesian|Pages 292,Indonesian state budget and inflation; analysis.   Read more Read less,2 Want to read|0 Currently reading|1 Have read
Diseño y evaluación económico-financiera en proyectos de urbanizaciones para el hábitat popular,Lourdes Meneses,finance,First published in 1991,/works/OL4238608W,/authors/OL813670A/Lourdes_Meneses,/images/icons/avatar_book-sm.png,"Publish Date 1991|Publisher  Consejo de Desarrollo Científico y Humanístico, Universidad Central de Venezuela|Language Spanish|Pages 95",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
