title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Mars,Teresa Wimmer,juvenile_literature,First published in 2007,/works/OL9881968W?edition=ia%3Amars0000wimm_z0p0,/authors/OL3864437A/Teresa_Wimmer,//covers.openlibrary.org/b/olid/OL12289230M-M.jpg,Publish Date July 2007|Publisher  Creative Education|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Egyptian pyramids,Kate Riggs,juvenile_literature,First published in 2009,/works/OL9881988W?edition=ia%3Aegyptianpyramids0000rigg,/authors/OL3864439A/Kate_Riggs,//covers.openlibrary.org/b/olid/OL23172863M-M.jpg,Publish Date 2009|Publisher  Creative Education|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Magnetism Exploration Kit,Mike Weilbacher,juvenile_literature,First published in 1993,/works/OL9839124W?edition=ia%3Amagnetbook0000weil,/authors/OL3823436A/Mike_Weilbacher,//covers.openlibrary.org/b/olid/OL12123761M-M.jpg,Publish Date March 1993|Publisher  Running Pr Book Pub (J)|Language English|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The marble book,Richie Chevat,juvenile_literature,First published in 1996,/works/OL998473W?edition=ia%3Amarblebook0000chev,/authors/OL92896A/Richie_Chevat,//covers.openlibrary.org/b/olid/OL964362M-M.jpg,Publish Date 1996|Publisher  Workman Pub.|Language English|Pages 185,"Provides information about the history of marbles, different types, collecting them, and instructions for many games played with marbles.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
South America (Continents),Ewan MacLeish,juvenile_literature,First published in 1996,/works/OL9486435W?edition=ia%3Asouthamerica0000mcle_v4e0,/authors/OL3501289A/Ewan_MacLeish,//covers.openlibrary.org/b/olid/OL10805008M-M.jpg,"Publish Date November 30, 1996|Publisher  Hodder Children's Books|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Magical Christmas,Meg Clibbon,juvenile_literature,First published in 2004,/works/OL8817331W?edition=ia%3Amagicalchristmas0000clib,/authors/OL3014548A/Meg_Clibbon,//covers.openlibrary.org/b/olid/OL12565514M-M.jpg,"Publish Date October 22, 2004|Publisher  Zero to Ten|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Wizard! (Imagine You're A...),Meg Clibbon,juvenile_literature,First published in 2003,/works/OL8817333W?edition=ia%3Aimagineyourewiza0000clib,/authors/OL3014548A/Meg_Clibbon,//covers.openlibrary.org/b/olid/OL8917234M-M.jpg,"Publish Date September 12, 2003|Publisher  Zero to Ten|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cartooning,Art Roche,juvenile_literature,First published in 2005,/works/OL8929859W,/authors/OL3086386A/Art_Roche,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Lark Books|Language English|Pages 111,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Fangs, Claws & Talons",Lark Books,juvenile_literature,First published in 2007,/works/OL8929759W?edition=ia%3Afangsclawstalons0000spad,/authors/OL3086327A/Lark_Books,//covers.openlibrary.org/b/olid/OL12505074M-M.jpg,"Publish Date November 1, 2007|Publisher  Lark Books|Language English|Pages 48",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Mapping Earthforms:Coasts,CN ChambersLapform,juvenile_literature,,/works/OL9355955W?edition=ia%3Acoasts0000wald_t1o2,/authors/OL3399020A/CN_ChambersLapform,//covers.openlibrary.org/b/olid/OL10219287M-M.jpg,Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Simple machines,Steve Way,juvenile_literature,First published in 2008,/works/OL9355871W,/authors/OL3398960A/Steve_Way,/images/icons/avatar_book-sm.png,Publish Date 2008|Publisher  Gareth Stevens|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Natural Disasters (Inside Access),BILL MCGUIRE,juvenile_literature,First published in 2007,/works/OL9489584W,/authors/OL3503823A/BILL_MCGUIRE,//covers.openlibrary.org/b/olid/OL10823160M-M.jpg,"Publish Date October 15, 2007|Publisher  Kingfisher|Language English|Pages 27",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ed Emberley's Make-It-Yourself Christmas Tree Kit/Glows in the Dark (Ed Emberley's Make-It-Yourself Christmas Tree Kit),Ed Emberely,juvenile_literature,First published in 1989,/works/OL9395114W,/authors/OL3431980A/Ed_Emberely,/images/icons/avatar_book-sm.png,Publish Date September 1989|Publisher  Little Brown & Co (Juv)|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Plate tectonics,Charlotte Luongo,juvenile_literature,First published in 2010,/works/OL9455570W?edition=ia%3Aplatetectonics0000luon,/authors/OL3482054A/Charlotte_Luongo,//covers.openlibrary.org/b/olid/OL23152836M-M.jpg,Publish Date 2010|Publisher  Marshall Cavendish Benchmark|Language English,"""Provides comprehensive information on the theory of plate tectonics and how it affects our lives today""--Provided by publisher.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Magic Horses 100-Piece Puzzle,Linda S. Wingerter,juvenile_literature,First published in 2005,/works/OL9441904W,/authors/OL3470034A/Linda_S._Wingerter,//covers.openlibrary.org/b/olid/OL10597165M-M.jpg,"Publish Date January 2005|Publisher  Barefoot Books,              Barefoot Books, Limited|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
People and Places (People & Places),Marion Monison,juvenile_literature,First published in 1989,/works/OL9428519W?edition=ia%3Aargentina0000morr_q5a8,/authors/OL3460128A/Marion_Monison,//covers.openlibrary.org/b/olid/OL10547899M-M.jpg,"Publish Date February 28, 1989|Publisher  Heinemann Young Books|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Professor Fiendish's Book of Brain-benders (Murderous Maths),Kjartan Poskitt,juvenile_literature,First published in 2006,/works/OL907180W?edition=ia%3Aprofessorfiendis0000posk_b0v6,/authors/OL79771A/Kjartan_Poskitt,//covers.openlibrary.org/b/olid/OL7516367M-M.jpg,"Publish Date April 24, 2006|Publisher  Scholastic|Pages 112",This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
Unloved and endangered animals: what you can do,Cynthia Watson,juvenile_literature,First published in 2010,/works/OL9035652W?edition=ia%3Aunlovedendangere0000wats,/authors/OL3153329A/Cynthia_Watson,//covers.openlibrary.org/b/olid/OL23015111M-M.jpg,Publish Date 2010|Publisher  Enslow Publishers|Language English,"""Discusses endangered animals throughout the world, including coral reef, bees, bats, marine turtles, wolves, sharks, and frogs and what can be done to help save them""--Provided by publisher.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Being Deaf (Think About...),Maggie Wooley,juvenile_literature,First published in 2004,/works/OL9011264W?edition=ia%3Abeingdeaf0000wool_d9d1,/authors/OL3137928A/Maggie_Wooley,//covers.openlibrary.org/b/olid/OL8919446M-M.jpg,"Publish Date June 17, 2004|Publisher  Belitha Press Ltd|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mali in Pictures,Francesca Davis Di Piazza,juvenile_literature,First published in 2006,/works/OL9179377W?edition=ia%3Amaliinpictures0000dipi,/authors/OL3249427A/Francesca_Davis_Di_Piazza,//covers.openlibrary.org/b/olid/OL11425642M-M.jpg,"Publish Date October 31, 2006|Publisher  Twenty-First Century Books (CT)|Language English|Pages 80",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
"Top 25 Easy-To-Make Books, Word Walls and Charts for Building Literacy",Heather Getman,juvenile_literature,First published in 2001,/works/OL9361792W?edition=ia%3Atop25easytomakeb0000getm,/authors/OL3402908A/Heather_Getman,//covers.openlibrary.org/b/olid/OL10250191M-M.jpg,Publish Date August 2001|Publisher  Scholastic Professional Books|Language English|Pages 80,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
PC Boot's counting book,Rob Lee,juvenile_literature,First published in 1987,/works/OL9198655W,/authors/OL3264214A/Rob_Lee,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  Hutchinson Children's|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sudoku for Beginners 1 (Sudoku),Hodder General Publishing Division,juvenile_literature,First published in 2006,/works/OL9190377W?edition=ia%3Asudokuforbeginne0000unse_t1t5,/authors/OL3257723A/Hodder_General_Publishing_Division,//covers.openlibrary.org/b/olid/OL9424785M-M.jpg,"Publish Date April 1, 2006|Publisher  Hodder & Stoughton|Language English|Pages 160",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Uzbekistan in pictures,Bella Waters,juvenile_literature,First published in 2007,/works/OL9173145W?edition=ia%3Auzbekistaninpict00wate,/authors/OL3244613A/Bella_Waters,//covers.openlibrary.org/b/olid/OL17967877M-M.jpg,Publish Date 2007|Publisher  Twenty-First Century Books|Language English|Pages 80,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Nervous System (Human Body Library),Martha V. Gold,juvenile_literature,First published in 2004,/works/OL9164009W?edition=ia%3Anervoussystem0000gold,/authors/OL3238849A/Martha_V._Gold,//covers.openlibrary.org/b/olid/OL9335889M-M.jpg,Publish Date January 2004|Publisher  Enslow Publishers|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Should I Play the Drums? (Learning Musical Instruments),Tom Crask,juvenile_literature,First published in 2006,/works/OL9210960W?edition=ia%3Ashouldiplaydrums0000cras,/authors/OL3274325A/Tom_Crask,//covers.openlibrary.org/b/olid/OL9506378M-M.jpg,"Publish Date September 25, 2006|Publisher  Heinemann|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
South America,Libby Koponen,juvenile_literature,First published in 2009,/works/OL9176039W?edition=ia%3Asouthamerica0000kopo,/authors/OL3246833A/Libby_Koponen,//covers.openlibrary.org/b/olid/OL23161067M-M.jpg,Publish Date 2009|Publisher  Children's Press|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|1 Have read
The orchestra,Liz Miles,juvenile_literature,First published in 2008,/works/OL9332075W?edition=ia%3Aorchestra0000mile,/authors/OL3377978A/Liz_Miles,//covers.openlibrary.org/b/olid/OL22696979M-M.jpg,Publish Date 2008|Publisher  Raintree|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|1 Currently reading|0 Have read
Birds,R. Mathewson,juvenile_literature,First published in 2000,/works/OL9365332W?edition=ia%3Ahowwhywonderbook0000math,/authors/OL3406449A/R._Mathewson,//covers.openlibrary.org/b/olid/OL10264650M-M.jpg,Publish Date January 2000|Publisher  Price Stern Sloan Pub,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
I belong to the Hindu faith,Katie Dicker,juvenile_literature,First published in 2010,/works/OL9227922W?edition=ia%3Aibelongtohindufa0000dick,/authors/OL3288225A/Katie_Dicker,//covers.openlibrary.org/b/olid/OL22696631M-M.jpg,Publish Date 2010|Publisher  PowerKids Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Discovering Scottish Plants (Scottie Books),Heather Paul,juvenile_literature,First published in 1996,/works/OL9314908W,/authors/OL3363270A/Heather_Paul,//covers.openlibrary.org/b/olid/OL10033130M-M.jpg,Publish Date September 1996|Publisher  National Museums of Scotland|Language English|Pages 40,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The nurse shark,Deborah Nuzzolo,juvenile_literature,First published in 2009,/works/OL8913166W,/authors/OL3075131A/Deborah_Nuzzolo,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Capstone Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The megamouth shark,Deborah Nuzzolo,juvenile_literature,First published in 2009,/works/OL8913165W,/authors/OL3075131A/Deborah_Nuzzolo,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Capstone Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Contar,Esther Sarfatti,juvenile_literature,First published in 2007,/works/OL8890939W,/authors/OL3060951A/Esther_Sarfatti,//covers.openlibrary.org/b/olid/OL12504873M-M.jpg,"Publish Date October 31, 2007|Publisher  Rourke Publishing|Language Spanish|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Contar: De Dos En Dos/ Counting,Esther Sarfatti,juvenile_literature,First published in 2008,/works/OL8890943W,/authors/OL3060951A/Esther_Sarfatti,//covers.openlibrary.org/b/olid/OL12504876M-M.jpg,"Publish Date January 30, 2008|Publisher  Rourke Publishing|Language Spanish|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Colores: Azul/ Colors,Esther Sarfatti,juvenile_literature,First published in 2008,/works/OL8890935W?edition=ia%3Acoloresazul0000sarf,/authors/OL3060951A/Esther_Sarfatti,//covers.openlibrary.org/b/olid/OL12504869M-M.jpg,"Publish Date January 30, 2008|Publisher  Rourke Publishing|Language Spanish|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
More Fun Around the World,Jackie Faughn,juvenile_literature,First published in 1997,/works/OL8872916W,/authors/OL3049961A/Jackie_Faughn,/images/icons/avatar_book-sm.png,Publish Date November 1997|Publisher  New Hope Publishers (AL)|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dig And Dump (Tool Kit),Patty Whitehouse,juvenile_literature,First published in 2007,/works/OL9004425W?edition=ia%3Adigdump0000whit,/authors/OL3133406A/Patty_Whitehouse,//covers.openlibrary.org/b/olid/OL8903864M-M.jpg,"Publish Date January 31, 2007|Publisher  Rourke Publishing|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Living in a Rainforest (Animal Habitats),Patty Whitehouse,juvenile_literature,First published in 2007,/works/OL9004436W?edition=ia%3Alivinginrainfore0000whit,/authors/OL3133406A/Patty_Whitehouse,//covers.openlibrary.org/b/olid/OL12504650M-M.jpg,"Publish Date January 31, 2007|Publisher  Rourke Publishing|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Measure It (Tool Kit),Patty Whitehouse,juvenile_literature,First published in 2007,/works/OL9004441W?edition=ia%3Ameasureit0000whit,/authors/OL3133406A/Patty_Whitehouse,//covers.openlibrary.org/b/olid/OL8903866M-M.jpg,"Publish Date January 31, 2007|Publisher  Rourke Publishing|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"1 Baby, 2 Cats, 3 Trucks",David Diehl,juvenile_literature,First published in 2007,/works/OL9004579W,/authors/OL3133502A/David_Diehl,//covers.openlibrary.org/b/olid/OL8904095M-M.jpg,"Publish Date September 1, 2007|Publisher  Lark Books|Language English|Pages 22",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Museums (Designing the Future) (Designing the Future),Patrice Koelsch,juvenile_literature,First published in 2002,/works/OL8946533W?edition=ia%3Amuseums0000koel,/authors/OL3097272A/Patrice_Koelsch,//covers.openlibrary.org/b/olid/OL8790470M-M.jpg,"Publish Date August 31, 2002|Publisher  Creative Education|Language English|Pages 31",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How to Grow a Winning Quarterback,Jerry Rhome,juvenile_literature,First published in 2003,/works/OL8951423W?edition=ia%3Ahowtogrowwinning0000rhom,/authors/OL3100737A/Jerry_Rhome,//covers.openlibrary.org/b/olid/OL8799927M-M.jpg,"Publish Date June 1, 2003|Publisher  Cool Springs Press|Language English|Pages 144",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Number Puzzler,Roy Mullins,juvenile_literature,First published in 2000,/works/OL8918093W,/authors/OL3078157A/Roy_Mullins,//covers.openlibrary.org/b/olid/OL8729962M-M.jpg,Publish Date February 2000|Publisher  Tarquin|Language English|Pages 55,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nelson's Excellent Activity Book,W.B. Freeman,juvenile_literature,First published in 1995,/works/OL8910929W,/authors/OL3073817A/W.B._Freeman,/images/icons/avatar_book-sm.png,"Publish Date October 31, 1995|Publisher  STL|Language English|Pages 230",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Rain,Honor Head,juvenile_literature,First published in 2006,/works/OL9030774W?edition=ia%3Arain0000head_i0l6,/authors/OL3149636A/Honor_Head,//covers.openlibrary.org/b/olid/OL8959331M-M.jpg,"Publish Date May 1, 2006|Publisher  ZZCQED PUBLISHING|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Life Cycles,Sally Hewitt,juvenile_literature,First published in 2005,/works/OL9030753W?edition=ia%3Alifecyclesfromta0000hewi,/authors/OL3149627A/Sally_Hewitt,//covers.openlibrary.org/b/olid/OL8959294M-M.jpg,"Publish Date August 12, 2005|Publisher  ZZCQED PUBLISHING|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
KS2 Geography,Lynne Huggins-Cooper,juvenile_literature,First published in 2005,/works/OL9014874W?edition=ia%3Ageographyrevisio0000hugg,/authors/OL3140053A/Lynne_Huggins-Cooper,//covers.openlibrary.org/b/olid/OL8929486M-M.jpg,"Publish Date July 1, 2005|Publisher  Letts Educational|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Construction,Philippe Biard,juvenile_literature,First published in 1997,/works/OL8973975W?edition=ia%3Aconstructio00biar,/authors/OL3114066A/Philippe_Biard,//covers.openlibrary.org/b/olid/OL18020896M-M.jpg,Publish Date 1997|Publisher  Scholastic Inc.|Language English,"Young readers learn what's on a construction site, and what masons and joiners and other construction workers do. Includes transparent overlays   Read more Read less",0 Want to read|0 Currently reading|0 Have read
What to Do When Your Temper Flares: A Kidæs Guide to Overcoming Problems With Anger (What to Do Guides for Kids),Dawn Huebner,juvenile_literature,First published in 2007,/works/OL8980728W?edition=ia%3Awhattodowhenyour0000hueb,/authors/OL3118576A/Dawn_Huebner,//covers.openlibrary.org/b/olid/OL9338599M-M.jpg,"Publish Date October 15, 2007|Publisher  Magination Press|Language English|Pages 88",This edition doesn't have a description yet. Can you add one?,7 Want to read|1 Currently reading|0 Have read
Dinosaurs and Prehistoric Life,L. Beverly Halstead,juvenile_literature,First published in 1994,/works/OL8869862W,/authors/OL3048416A/L._Beverly_Halstead,/images/icons/avatar_book-sm.png,Publish Date March 1994|Publisher  Running Pr|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sea Creatures (QEB Start Reading),Anne Faundez,juvenile_literature,First published in 2004,/works/OL8993749W?edition=ia%3Aisbn_9781595665331,/authors/OL3126433A/Anne_Faundez,//covers.openlibrary.org/b/olid/OL8882686M-M.jpg,Publish Date August 2004|Publisher  QEB Publishing|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Better off wet,Jeanne Weaver,juvenile_literature,First published in 2007,/works/OL8808622W,/authors/OL3010355A/Jeanne_Weaver,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  National Geographic|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ocean Commotion,Janeen Mason,juvenile_literature,First published in 2006,/works/OL8976244W?edition=ia%3Aoceancommotionse0000maso,/authors/OL3115362A/Janeen_Mason,//covers.openlibrary.org/b/olid/OL8844308M-M.jpg,Publish Date October 2006|Publisher  Pelican Publishing Company|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Cubism (Eye on Art),Cynthia J. Mines,juvenile_literature,First published in 2006,/works/OL8976718W?edition=ia%3Acubismeyeonart00cynt,/authors/OL3115604A/Cynthia_J._Mines,//covers.openlibrary.org/b/olid/OL8845698M-M.jpg,"Publish Date December 8, 2006|Publisher  Lucent Books|Language English|Pages 96",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cosmetic surgery,Marcia Amidon Lusted,juvenile_literature,First published in 2009,/works/OL8976715W?edition=ia%3Acosmeticsurgery00lust,/authors/OL3115602A/Marcia_Amidon_Lusted,//covers.openlibrary.org/b/olid/OL17052012M-M.jpg,"Publish Date 2009|Publisher  ABDO Pub.,              ABDO Publishing Company|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Learn about . . . Texas Birds (Learn about Texas),Mark W. Lockwood,juvenile_literature,First published in 2007,/works/OL8960221W?edition=ia%3Alearnabouttexasb00lock,/authors/OL3106935A/Mark_W._Lockwood,//covers.openlibrary.org/b/olid/OL9832127M-M.jpg,"Publish Date March 1, 2007|Publisher  University of Texas Press|Language English|Pages 52",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
D Is for Dancing Dragon: A China Alphabet (Discover the World),Carol Crane,juvenile_literature,First published in 2006,/works/OL8960048W?edition=ia%3Adisfordancingdra0000cran,/authors/OL1388372A/Carol_Crane,//covers.openlibrary.org/b/olid/OL8816232M-M.jpg,Publish Date August 2006|Publisher  Sleeping Bear Press|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Bobbie Rosenfeld,Anne Dublin,juvenile_literature,First published in 2004,/works/OL8915620W,/authors/OL3076662A/Anne_Dublin,//covers.openlibrary.org/b/olid/OL8726324M-M.jpg,"Publish Date September 30, 2004|Publisher  Second Story Press|Language English|Pages 148",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Lift Stick & Learn Horse and Pony (Lift Stick and Learn),Make Believe Ideas,juvenile_literature,First published in 2006,/works/OL8938817W,/authors/OL3091901A/Make_Believe_Ideas,//covers.openlibrary.org/b/olid/OL8962205M-M.jpg,"Publish Date August 1, 2006|Publisher  Make Believe Ideas|Language English|Pages 12",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Percussion Instruments (Music Makers),Kayla Grace,juvenile_literature,First published in 2002,/works/OL8895148W?edition=ia%3Apercussioninstru0000grac,/authors/OL3063569A/Kayla_Grace,//covers.openlibrary.org/b/olid/OL8687381M-M.jpg,Publish Date August 2002|Publisher  Child's World|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The goblin shark,Deborah Nuzzolo,juvenile_literature,First published in 2009,/works/OL8913160W,/authors/OL3075131A/Deborah_Nuzzolo,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Capstone Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mako shark,Deborah Nuzzolo,juvenile_literature,First published in 2009,/works/OL8913164W,/authors/OL3075131A/Deborah_Nuzzolo,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Capstone Press|Language English|Pages 24,"""Simple text and photographs present mako sharks, their body parts, and their behavior""--Provided by publisher.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Electricity and Magnetism,E. Humberstone,juvenile_literature,First published in 2008,/works/OL9565899W,/authors/OL3568061A/E._Humberstone,/images/icons/avatar_book-sm.png,Publish Date January 2008|Publisher  Usborne Books|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sea animals,Elisabeth de Lambilly-Bresson,juvenile_literature,First published in 2007,/works/OL9657664W?edition=ia%3Aseaanimals0000lamb,/authors/OL3652975A/Elisabeth_de_Lambilly-Bresson,//covers.openlibrary.org/b/olid/OL17986213M-M.jpg,Publish Date 2007|Publisher  Gareth Stevens Pub.|Language English|Pages 14,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Animals of the Mountains (Animal Show and Tell),Elisabeth de Lambilly-Bresson,juvenile_literature,First published in 2007,/works/OL9657659W?edition=ia%3Aisbn_9780836882070,/authors/OL3652975A/Elisabeth_de_Lambilly-Bresson,//covers.openlibrary.org/b/olid/OL11513894M-M.jpg,"Publish Date July 15, 2007|Publisher  Gareth Stevens Publishing|Language English|Pages 14",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The dwarf planet Pluto,Kristi Lew,juvenile_literature,First published in 2010,/works/OL9554427W?edition=ia%3Adwarfplanetpluto00lewk,/authors/OL3557180A/Kristi_Lew,//covers.openlibrary.org/b/olid/OL17103408M-M.jpg,Publish Date 2010|Publisher  Marshall Cavendish Benchmark|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Beyond the Future,Johanne Masse,juvenile_literature,First published in 1990,/works/OL9581511W,/authors/OL3581515A/Johanne_Masse,/images/icons/avatar_book-sm.png,"Publish Date September 1, 1990|Publisher  Black Moss Press|Language English|Pages 102",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Succeed in Maths (Succeed in Ks3),Mike Bell,juvenile_literature,First published in 2002,/works/OL9650461W?edition=ia%3Asucceedinmaths0000unse_v8g3,/authors/OL3645975A/Mike_Bell,//covers.openlibrary.org/b/olid/OL12571746M-M.jpg,"Publish Date June 24, 2002|Publisher  Arcturus Publishing Ltd",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Spooky Activity Book (Hippo Activity),Jerry Swoffs,juvenile_literature,First published in 1989,/works/OL9470014W,/authors/OL3488614A/Jerry_Swoffs,/images/icons/avatar_book-sm.png,"Publish Date December 31, 1989|Publisher  Scholastic Ltd|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bipquiz Animals/Bipquiz Nature,Infotech Communications,juvenile_literature,First published in 1995,/works/OL9591723W,/authors/OL3591356A/Infotech_Communications,/images/icons/avatar_book-sm.png,Publish Date February 1995|Publisher  Sterling Pub Co Inc|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Livewire Investigates Skateboarding,Kathy Galashan,juvenile_literature,First published in 2005,/works/OL9449631W?edition=ia%3Askateboarding0000gala_z2q8,/authors/OL3476900A/Kathy_Galashan,//covers.openlibrary.org/b/olid/OL10632566M-M.jpg,"Publish Date June 21, 2005|Publisher  Hodder|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Home Learning 1st Numbers 3-5,Barracloug,juvenile_literature,First published in 1999,/works/OL9448820W,/authors/OL3476291A/Barracloug,//covers.openlibrary.org/b/olid/OL10628313M-M.jpg,Publish Date June 1999|Publisher  Hodder & Stoughton|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Global Warming,Kenneth Philip Green,juvenile_literature,First published in 2002,/works/OL9503057W?edition=ia%3Aglobalwarming00kenn,/authors/OL3515502A/Kenneth_Philip_Green,//covers.openlibrary.org/b/olid/OL10936858M-M.jpg,Publish Date November 2002|Publisher  Enslow Publishers|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
